clade_name	NCBI_tax_id	FAT_006-22-0-0	FAT_006-22-14-0	FAT_006-22-2-0	FAT_006-22-42-0	FAT_006-22-84-0	FAT_008-22-0-0	FAT_008-22-14-0	FAT_008-22-2-0	FAT_008-22-42-0	FAT_008-22-84-0	FAT_010-22-0-0	FAT_010-22-14-0	FAT_010-22-2-0	FAT_010-22-42-0	FAT_010-22-84-0	FAT_012-22-0-0	FAT_012-22-14-0	FAT_012-22-2-0	FAT_012-22-42-0	FAT_012-22-84-0	FAT_014-22-0-0	FAT_014-22-14-0	FAT_014-22-2-0	FAT_014-22-42-0	FAT_014-22-84-0	FAT_015-22-0-0	FAT_015-22-14-0	FAT_015-22-2-0	FAT_015-22-42-0	FAT_015-22-84-0	FAT_017-22-0-0	FAT_017-22-14-0	FAT_017-22-2-0	FAT_017-22-42-0	FAT_017-22-84-0	FAT_020-22-0-0	FAT_020-22-14-0	FAT_020-22-2-0	FAT_020-22-42-0	FAT_020-22-84-0	FAT_023-22-0-0	FAT_023-22-14-0	FAT_023-22-2-0	FAT_023-22-42-0	FAT_023-22-84-0	FAT_024-22-0-0	FAT_024-22-14-0	FAT_024-22-2-0	FAT_024-22-42-0	FAT_024-22-84-0	FAT_DON_11-22-0-4	FAT_DON_11-22-0-5	FAT_DON_11-22-0-6	FAT_DON_19-22-0-0	FAT_DON_8-22-0-0
s__Bacteroides_vulgatus	0	0.11745	0.05314	3.43071	0.0126	0.02042	5.04014	7.36997	0.58136	1.76212	0.04538	0.02531	0.0483	3.53425	0.06899	3.86829	1.92525	2.24724	2.94291	3.76333	0.27812	11.98166	9.67502	2.39694	10.44151	5.72755	8.27961	1.05299	9.10323	0.15785	1.2387	5.61363	0.33934	2.84422	0.24321	1.03417	0.07515	0.11728	1.03962	0.11759	1.39041	0.53462	2.29376	6.78917	0.52426	1.58405	0.33146	1.44089	0.32538	0.40486	0.6464	11.73919	7.60301	7.75403	4.01039	2.81744
s__Alistipes_shahii	0	0.11725	0.0381	0.06066	0.01582	0.05723	0.00118	0.08463	0.02618	0.1412	0.36108	0.00384	0.01356	0.17389	0.00387	0.34114	0.07372	0.05089	0.04166	0.09564	0.00778	0.03184	0.13576	0.17176	0.11695	0.02985	0.10825	0.0121	0.26182	0.07493	0.06185	0.65696	0.04936	0.02221	0.32823	0.12701	0.03481	0.03953	0.12555	0.0098	0.06528	0.35479	0.152	0.10416	0.09547	0.33126	0.0	0.0	0.0	0.0	0.0	0.15221	0.05164	0.1206	0.06233	0.4138
s__Firmicutes_bacterium_CAG_238	0	0.11097	0.0	0.0	0.06741	0.41798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02145	0.74142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	0.00051	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11908
s__Blautia_wexlerae	0	0.10668	0.14119	0.8109	0.05428	0.04808	5.90778	3.89303	1.94355	0.62768	2.40322	0.06766	0.13471	0.09753	0.22022	0.19569	0.0298	0.02774	0.08925	0.08182	0.00527	0.64855	0.41956	0.42661	0.14106	0.78956	0.40235	0.38824	0.35172	0.08731	0.19535	1.38094	0.38837	1.71938	1.9735	1.88387	0.0517	0.00342	0.04182	0.23407	0.42602	0.0	0.33542	0.58513	0.1561	0.05179	0.1778	0.21821	0.16369	0.05766	0.03136	0.3696	0.49623	0.29695	0.15633	0.05219
s__Collinsella_intestinalis	0	0.08284	0.02902	0.00937	0.01471	0.02341	0.00403	0.0026	0.01964	0.01472	0.02022	3.21947	15.32967	5.08454	24.02534	2.78414	0.00709	0.00644	0.00773	0.01294	0.02992	0.0058	0.03178	0.01241	0.01568	0.01041	0.00339	0.01145	0.00919	0.06036	0.03032	0.00672	0.00322	0.00736	0.01996	0.01381	0.0083	0.00169	0.00643	0.01047	0.00443	0.11463	0.03339	0.02622	0.11742	0.04171	0.04182	0.02274	0.05813	0.01362	0.00628	0.00062	0.00205	0.00288	0.00524	0.02054
s__Holdemanella_biformis	0	0.0819	1.57434	0.0009	0.05931	0.07828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	1.27397	0.38092	0.0	0.20715	0.05873	0.01848	0.06066	0.00392	0.01775	0.01121	0.0	0.0	0.0	0.0	0.26386	0.35937	0.14269	0.15236	0.1534	0.00381	0.06652	0.00137	0.14113	0.27522	0.54956	0.67818	1.51836	0.39095	0.26094	0.09252	0.08299	0.05732	0.03173	0.04214	0.0	0.0	0.0	0.0	2.29096
s__Roseburia_inulinivorans	0	0.07924	3.2762	1.20187	0.28286	0.13277	0.61448	4.66236	1.53422	0.82018	0.13273	0.0602	0.0383	0.43113	0.15263	0.7145	0.37592	2.80722	0.9766	0.29504	0.35852	1.28935	1.57103	0.46562	0.51805	1.31612	0.87285	0.16318	2.91581	0.03428	0.36253	0.38078	0.16315	0.52333	0.09296	0.12807	0.37117	0.09238	0.79622	0.72724	1.16174	0.00366	0.71003	2.83619	1.37804	1.70434	0.68943	1.15315	0.17007	1.4665	0.72614	3.52557	2.54449	3.51056	1.68748	0.04888
s__Anaerostipes_hadrus	0	0.07743	0.74147	1.70004	0.06715	0.12338	0.04362	3.97781	3.20972	2.38838	0.97149	0.2125	0.34171	0.13018	0.12541	0.37808	1.18575	1.14932	0.74989	0.04476	0.36272	0.66675	0.81378	0.63928	0.69675	1.22303	1.79585	0.89772	1.86733	0.14206	0.54459	0.4019	0.68343	0.79455	0.38757	0.81535	0.00359	0.00481	0.1253	0.18532	0.26863	0.16239	2.03247	1.00676	0.54564	0.14919	3.04116	2.76084	2.40637	0.58837	0.42147	9.12364	6.42339	4.63933	0.90674	0.97306
s__Firmicutes_bacterium_CAG_110	0	0.07677	0.03437	0.0	0.01287	0.02449	0.0	0.0	0.0	0.0	0.0	0.00419	0.00183	0.0	0.0	0.0	0.02079	0.07888	0.05084	0.89838	0.01729	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	1.3265	0.01651	0.00693	0.94096	0.2485	0.0	0.0	0.0	0.0	0.0	1.51638	0.16167	0.10564	1.59141	2.06419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24715
s__Firmicutes_bacterium_CAG_170	0	0.07114	0.0718	0.03175	0.19572	0.31019	0.0	0.0	0.0	0.0	0.0	0.00053	0.00158	0.00144	0.0	0.0	0.0243	0.01165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06934	0.00678	0.0	0.00751	0.03927	0.0	0.0	0.0	0.0	0.0	0.14459	0.01079	0.0	0.02118	0.03253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.03002
s__Ruminococcus_bicirculans	0	0.06176	0.01359	0.0	0.01672	0.02966	3.19973	5.35083	4.18644	2.78194	1.53774	3.80466	0.09597	0.76981	0.22422	1.12448	4.02387	3.09679	6.60123	0.0	0.88676	0.0	0.0	0.0	0.0	0.0	0.49824	5.49007	1.13023	1.76549	0.35197	0.00311	0.03985	0.0	0.02299	0.0	0.00301	0.01029	0.60954	0.01266	0.72344	3.0915	8.16572	0.81953	6.5672	5.6972	0.12977	0.56882	0.40348	0.02364	0.13431	10.28827	10.99966	9.3033	1.43546	0.28242
s__Eubacterium_sp_CAG_38	0	0.04828	0.0	0.28225	0.0	0.0195	0.00407	0.04158	0.10179	0.05274	0.0	0.17775	0.04844	0.44054	0.03297	0.0429	0.18903	0.19285	0.20986	0.00264	0.17925	1.7741	0.08322	0.32884	0.15771	0.31168	0.58634	0.47159	0.96324	0.03978	0.11636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11492	0.0	0.0	0.0	0.31053	0.17156	0.37382	0.13425	0.0	0.0	0.0	0.0	0.0	0.45317	1.46255	0.5279	0.31579	0.10769
s__Eubacterium_rectale	0	0.04584	0.33032	1.78514	0.13723	1.41084	1.60842	0.15714	8.56414	4.83535	0.24778	7.97867	5.28831	1.98761	6.74544	8.73159	10.00116	0.90475	8.7908	5.83445	15.78251	2.54277	1.65989	2.23132	0.13361	1.05375	1.83555	0.46213	0.51723	0.03375	0.76571	0.10128	0.07071	0.06043	0.16461	0.03087	14.42146	2.68415	42.99486	16.48955	32.53514	0.1569	0.83705	0.86205	0.51852	1.06857	14.55249	17.78428	8.62252	27.64905	29.37053	4.6259	0.22892	0.0741	23.70625	18.89352
s__Bacteroides_fragilis	0	0.03771	0.0	0.0	0.00115	0.0	0.00603	0.0	0.0	0.0	0.06056	0.0	0.0	0.00099	0.02599	0.0	0.0	0.0	0.03547	0.11273	0.09591	0.0	0.03507	0.0	0.0	0.0	0.29623	0.1869	0.0332	2.22498	2.90868	0.0	0.0016	0.00329	0.0	0.0	0.0	0.0	0.26753	0.01166	0.0	0.0	0.0	0.00619	0.00364	0.32962	0.09041	0.06502	0.00749	0.26771	0.0441	0.0	0.0	0.00255	0.0	0.14109
s__Enorma_massiliensis	0	0.03205	0.01742	0.0045	0.01491	0.01841	0.0	0.00281	0.00853	0.01308	0.01934	4.13621	2.78803	1.14325	0.71921	0.08824	0.00616	0.00403	0.0	0.00991	0.01079	0.0	0.00412	0.00409	0.0094	0.00133	0.01053	0.01504	0.00463	0.10276	0.03535	0.00754	0.00282	0.00456	0.01801	0.00428	0.0039	0.00077	0.00283	0.0	0.00725	0.28061	0.03168	0.05244	0.10918	0.14792	0.00888	0.00666	0.02218	0.00456	0.00355	0.0	0.00232	0.0	0.00185	0.00333
s__Ruminococcus_sp_CAG_330	0	0.02486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97096	0.00448	2.28449	0.11211	0.0	0.00048	0.0	0.0	0.0	0.0	0.39801	0.29138	1.09581	1.87656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14368	1.55158	0.47314	0.0
s__Roseburia_sp_CAG_471	0	0.02449	0.00581	0.01272	0.00315	0.00963	0.88363	0.01932	0.01743	0.06234	0.07373	0.00594	0.00281	0.00249	0.00394	0.00317	0.00562	0.00451	0.00846	0.15789	0.0025	0.00889	0.00122	0.00338	0.00058	0.01154	0.00372	0.0069	0.00496	0.0	0.0	0.51069	0.64425	0.71768	1.93274	0.71104	0.0	0.00019	0.0	0.00168	0.01557	0.0	0.00075	0.00121	0.00227	0.0	0.00956	0.00743	0.00509	0.003	0.00257	0.00242	0.00434	0.00419	0.0	0.00177
s__Roseburia_intestinalis	0	0.02393	0.0	1.15591	0.00821	0.02777	0.08045	0.10133	1.06163	0.0	0.0	0.34716	0.09109	0.47622	0.19793	1.32891	0.96299	5.65523	2.71721	0.0	5.44033	6.47115	1.35495	1.27671	1.07546	1.10419	0.23342	1.31682	0.09248	0.31766	0.0585	0.0	0.01482	0.00477	0.00196	0.0	0.00222	0.00392	1.52653	0.00233	0.11501	0.0	1.12008	1.48841	1.37926	1.58691	1.61583	1.64232	0.03034	2.47865	0.52763	0.08609	0.05848	2.48688	7.70797	0.52919
s__Ruthenibacterium_lactatiformans	0	0.01999	0.00196	0.15914	0.01791	0.01157	0.37457	0.11685	0.27605	0.52923	0.37439	0.22261	0.43619	0.52404	0.6273	0.06601	0.04504	0.01543	0.19293	0.12135	0.01023	0.01127	0.36597	0.1484	0.0164	0.04764	0.39131	0.12661	0.34424	0.46507	1.0114	0.27482	0.0365	0.0	0.17145	0.0101	0.14768	0.0397	0.27479	0.16844	0.0334	0.68847	0.06538	0.11135	0.11997	0.14035	0.06463	0.07148	0.15259	0.22326	0.2065	0.02825	0.03747	0.07636	0.05537	0.1464
s__Desulfovibrionaceae_bacterium	0	0.01845	0.02304	0.0	0.00946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02871	0.00553	0.00709	0.04424	0.03334	0.32198	0.38999	0.14612	0.1815	0.06379	0.01718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04434	0.09205	0.01755	0.00583	0.08763	0.13994	0.04484	0.03888	0.00958	0.04892	0.0014	0.06894	0.0	0.03768	0.04545	0.0	0.0	0.0	0.0	0.0
s__Clostridium_leptum	0	0.01774	0.0	0.03088	0.008	0.0	0.03399	0.00429	0.06615	0.03895	0.0293	0.10037	0.11589	0.01846	0.14681	0.03601	0.00594	0.0	0.01756	0.0815	0.00767	0.01342	0.01196	0.0249	0.00074	0.01153	0.16831	0.03253	0.04382	0.03095	0.05566	0.00479	0.01408	0.0	0.01872	0.01384	0.01443	0.0215	0.00397	0.05078	0.00643	0.0	0.0099	0.00213	0.00972	0.01557	0.04615	0.12448	0.03858	0.07103	0.01314	0.00253	0.00151	0.01878	0.00251	0.20233
s__Eubacterium_eligens	0	0.01646	0.01009	0.0	0.03631	0.16166	0.05659	0.0	0.0	0.11714	0.0	0.08444	0.03399	0.26393	0.00973	0.04049	1.75007	0.98878	4.76133	0.12001	0.0	1.96703	1.14178	3.05899	0.00165	0.0	0.39357	0.0004	0.16421	0.00045	0.09661	0.331	0.05725	0.40973	0.01144	0.00291	0.0	0.01385	0.55824	0.00933	0.20397	0.02871	0.86876	2.71163	0.22784	0.20949	0.81351	0.33637	0.30407	0.53203	0.32372	1.85451	1.14521	0.79521	1.43662	1.13511
s__Escherichia_coli	0	0.01604	0.49417	1.67122	0.00215	0.0	0.0	0.0	1.25595	0.00947	0.0	0.15228	0.11375	6.09196	0.01015	0.01196	0.13186	0.0	5.18904	0.0	0.01876	0.0	4.13204	4.80708	0.0	0.0	0.47486	0.12885	0.03445	0.64223	0.8788	0.0	0.00742	0.43938	0.0	0.0	0.0	0.00126	0.0	0.0	0.00309	0.79614	3.42497	1.53874	0.0	0.02949	0.0	0.50048	0.0	0.0	0.0	0.0	0.00276	0.0	0.0	0.0
s__Odoribacter_splanchnicus	0	0.01567	0.03312	0.18028	0.00756	0.24062	0.0	0.91267	0.00646	0.23458	0.17616	0.0	0.0	0.16664	0.0	0.11251	0.01524	0.05719	0.05079	0.15616	0.0	0.20595	0.35454	0.22065	0.00495	0.06049	0.41562	0.09793	0.46628	0.01567	0.08279	0.4442	0.10576	0.04423	0.01732	0.35274	0.00118	0.0011	0.00568	0.0	0.36059	0.0099	0.33349	0.35735	0.03303	0.28431	0.0	0.00125	0.0	0.10139	0.10224	0.79857	0.53576	0.64138	0.05139	0.33533
s__Bacteroides_eggerthii	0	0.01287	0.00194	0.0	0.00421	0.0	0.0	0.0	0.0	0.0	0.0	0.00134	0.0	0.57524	0.0	0.04243	0.00498	0.25247	0.93953	0.00944	0.13174	0.45222	0.50956	0.47216	0.14553	0.58648	0.09625	0.0	0.0002	0.0	0.00868	0.0	0.0	0.0	0.0	0.0	0.00413	0.01914	0.0	0.0	0.09611	0.35653	0.91452	2.18043	0.07711	0.38448	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39028
s__Alistipes_putredinis	0	0.012	0.0374	2.70784	0.00079	0.0	0.0	0.88268	0.64009	2.41008	4.64026	0.07177	0.11829	2.36768	0.03179	3.83483	1.33559	1.53072	0.53505	8.2217	0.88322	3.12769	12.72012	2.96143	2.89399	1.50157	3.72147	0.7369	7.67542	3.62442	2.63802	0.0	1.36165	0.0	1.09955	2.75547	0.84059	1.7341	1.44322	0.39667	2.24951	4.00368	0.28597	1.68501	1.92614	3.41118	0.06655	0.1236	0.42768	2.28586	2.76725	3.95387	2.3508	4.09491	1.14295	2.49717
s__Alistipes_indistinctus	0	0.00887	0.0	0.01535	0.0	0.0	0.03919	0.02134	0.0	0.02891	0.04355	0.0	0.0	0.03507	0.0	0.02729	0.02866	0.00771	0.00141	0.00509	0.00102	0.0173	0.14684	0.11642	0.00635	0.00816	0.01195	0.0	0.02655	0.0	0.0	1.25271	0.11277	0.0	0.79256	0.37941	0.10279	0.02374	0.04597	0.02739	0.55676	0.03744	0.27408	0.01919	0.01362	0.00796	0.0	0.0	0.00106	0.00826	0.03838	0.00556	0.0	0.00442	0.00661	0.08521
s__Bacteroides_dorei	0	0.00837	0.01093	0.0	0.01362	0.0	0.0031	0.0	0.0	0.0	0.0	0.04674	0.0	0.0	0.0	0.0	0.55492	0.2716	0.95351	0.00146	0.03899	0.00326	0.19063	0.03347	0.0	0.00046	1.15889	0.01632	0.01568	0.02486	0.26745	0.55138	0.27819	1.32759	0.3445	0.96529	0.0	0.0	0.68582	0.0	0.12711	0.06281	0.40349	1.02298	0.0474	0.3594	0.0	0.0	0.0	0.0	0.00235	0.0	0.0	0.0	5.2042	2.13648
s__Aeriscardovia_aeriphila	0	0.00753	0.0	0.0	0.0	0.00877	0.0	0.0	0.0	0.0	0.0	0.00831	0.01815	0.00233	0.01367	0.00169	0.00697	0.00259	0.0	0.0	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.00291	0.0	0.00364	0.00749	0.0	0.0	0.00244	0.01845	0.00316	0.0	0.0	0.00207	0.00338	0.00083	0.05836	0.0034	0.00272	0.00107	0.0	0.0	0.00407	0.00509	0.0	0.0	0.0	0.0	0.0	0.00616	0.0016
s__Alistipes_timonensis	0	0.00742	0.0	0.0	0.0	0.0	0.01735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Victivallis_vadensis	0	0.00581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00717	0.0	0.0
s__Bacteroides_finegoldii	0	0.00518	0.14062	0.03677	0.00807	0.0058	0.0	0.25868	0.0029	0.0	0.0	0.0	0.0	0.02083	0.0	0.01668	0.0	0.0	0.0	0.00181	0.0	1.61086	0.69329	0.12432	0.07702	0.12724	0.90348	0.08378	1.07583	0.01047	0.01346	3.29845	0.99215	0.26162	0.03389	0.32974	0.0	0.00355	0.0	0.0	0.0053	0.0	0.10824	0.50414	0.03116	0.09215	0.0	0.0	0.0	0.0	0.0	0.87128	0.92882	0.75691	0.0	0.0
s__Prevotella_sp_CAG_520	0	0.00454	0.00875	0.00163	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_sp_CAG_144	0	0.00435	0.0	0.0	0.00829	0.00247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17371	0.00141	0.06409	0.0	0.00314	0.01639	0.05432	0.0	0.96621	0.27287	0.14921	0.0	0.14136	0.04213	0.0	0.0	0.0	0.0	0.0	0.00461	0.0	0.0023	0.08169	0.0	0.0	0.02342	0.0	0.02678	0.03825	0.11098	0.14377	0.04609	0.37241	0.0	0.0	0.0	0.0044	0.02127	0.0	0.0	0.0	0.05746	0.33694
s__Coprococcus_eutactus	0	0.00394	0.0	0.0	0.0	0.0	0.01348	2.2234	0.0	1.30452	0.7153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17818	0.0	2.5527	1.48904	1.37995	0.63423	6.27585	0.42935	0.0	0.03379	0.0	0.0	0.63319	7.35454	9.17703	1.16064	0.94146	0.45084	3.61426	1.74549	24.35036	0.77538	0.0	0.0	0.06107	0.0	0.0	0.0	0.0	0.0	0.0	0.00942	0.0	0.0	0.0	0.0	0.0
s__Sharpea_azabuensis	0	0.00327	0.01066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0028	0.00348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Allisonella_histaminiformans	0	0.00319	0.0024	0.00568	0.01603	0.00171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.00328	0.00949	0.03916	0.03205	0.0	0.17841	0.06468	0.61915	0.05627	0.1194	0.09984	0.13123	0.10494	0.12198	0.10307	0.35388	0.13297	0.0903	0.07773	0.10827	0.03045	0.00866	0.01137	0.02227	0.04235	0.02917	0.0	0.0	0.0	0.0	0.0	0.06733	0.11583	0.02282	0.00534	0.0187	0.0	0.0	0.0	0.0	0.01801
s__Bacteroides_thetaiotaomicron	0	0.00281	0.04936	0.14019	0.0	0.0	0.27727	1.56698	0.06037	0.10875	0.0491	0.0	0.0	0.07652	0.0	0.05551	0.00029	0.03384	0.09242	0.09226	0.00298	0.19377	0.22202	0.06251	0.2905	0.02925	0.49919	0.06162	0.63752	0.00995	0.03034	1.70852	0.27871	0.35859	0.35401	1.29032	0.0	0.0	0.0117	0.0	0.0003	0.0	0.00483	0.02631	0.0	0.0	0.00316	0.03644	0.02788	0.14722	0.08752	0.65738	0.24545	0.33814	0.611	0.49611
s__Enterorhabdus_caecimuris	0	0.00245	0.00126	0.00392	0.0	0.0	0.09526	0.00301	0.00542	0.05048	0.04743	0.02668	0.07946	0.01221	0.02851	0.00923	0.0	0.0001	0.0	0.00078	0.00309	0.0	0.00356	0.01013	0.00463	0.00708	0.00078	0.0	0.00208	0.00272	0.00018	0.0045	0.0032	0.0	0.00508	0.00927	0.0	0.0	0.0	0.0	0.0	0.02075	0.00187	0.00584	0.0077	0.00325	0.0028	0.00072	0.01107	0.00132	0.0	0.0	0.00226	0.0015	0.00183	0.00508
s__Denitrobacterium_detoxificans	0	0.0023	0.00276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00325	0.0	0.00144	0.0	0.00129	0.0	0.0	0.00033	0.0	0.00136	0.00424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00406	0.00363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00334	0.00033	0.0	0.00242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Barnesiella_intestinihominis	0	0.002	0.0	0.07116	0.00086	0.0	0.38097	0.64319	0.0698	0.19201	0.21689	0.0	0.00682	0.72869	0.0	0.74215	0.04367	0.03911	0.11543	0.07148	0.0	0.30313	1.85058	0.87538	0.72069	0.31706	1.36865	0.47322	1.25927	0.19001	0.53386	0.12706	0.06444	0.00753	0.29608	1.20095	0.0	0.0	0.06755	0.0	0.00275	0.0	0.18072	0.10839	0.02884	0.15547	0.05127	0.09624	0.23993	0.96946	1.19786	0.49548	0.30744	0.28904	0.33997	1.30632
s__Romboutsia_ilealis	0	0.00176	0.0	0.0	0.0	0.0	0.0	0.0	0.00537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00622	0.00101	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205	0.02252	0.00175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.00439	0.00027	0.0	0.00269	0.0	0.0	0.0	0.0	0.0	0.02015	0.0	0.00221	0.0
s__Butyricimonas_virosa	0	0.00172	0.0	0.00467	0.0	0.0	0.0	0.10249	0.0	0.02994	0.0	0.0	0.0	0.00259	0.0	0.00426	0.01312	0.04282	0.02466	0.0213	0.0	0.03638	0.01925	0.0223	0.0	0.0	0.05392	0.00745	0.05882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01387	0.0	0.00607	0.0	0.13081	0.17842	0.0	0.05855	0.0	0.0	0.0	0.0	0.0	0.05292	0.02606	0.0632	0.02499	0.0
s__Asaccharobacter_celatus	0	0.00166	0.00594	0.0064	0.0008	0.00664	1.62172	0.04379	0.02464	1.12486	0.75061	0.63549	1.67956	0.22673	0.5319	0.21326	0.01704	0.02106	0.01266	0.00681	0.03686	0.03964	0.06362	0.24926	0.14959	0.12342	0.02144	0.00033	0.01913	0.0057	0.00114	0.09767	0.05814	0.02552	0.06242	0.14096	0.00094	0.00152	0.00612	0.00134	0.00494	0.00764	0.00362	0.0	0.01309	0.00519	0.07216	0.04545	0.24331	0.0195	0.01218	0.00812	0.02596	0.03851	0.04303	0.05715
s__Clostridium_sp_CAG_253	0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37133	0.0	0.49856	0.0	0.00232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00762	0.0	0.0	0.0	0.03	0.05117	0.00333	0.0	1.07751	0.56822	0.06533	0.09687	0.00277	0.0	0.0	0.0	0.30707	0.0
s__Lawsonibacter_asaccharolyticus	0	0.00141	0.00167	0.1021	0.01275	0.00971	0.00578	0.04295	0.01127	0.01598	0.004	0.01623	0.10435	0.28175	0.00795	0.10094	0.03364	0.0	0.00497	0.11993	0.01853	0.00327	0.25439	0.05398	0.0	0.0529	0.06507	0.06844	0.224	0.06287	0.29414	0.00112	0.22871	0.01021	0.10579	0.24446	0.04531	0.0132	0.00578	0.03443	0.03371	0.48709	0.21408	0.26913	0.14994	0.3916	0.0133	0.02299	0.01111	0.17739	0.05983	0.0	0.00027	0.00195	0.00472	0.14046
s__Fretibacterium_fastidiosum	0	0.00128	0.00464	0.0	0.0	0.00332	0.0	0.0	0.00181	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.00233	0.00191	0.0	0.0	0.0	0.0	0.00402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00229
s__Bacteroides_massiliensis	0	0.00099	0.0	0.37769	0.0	0.0024	0.0	0.39141	0.11828	0.0	0.0	0.0	0.0	0.12664	0.0	0.2144	0.13572	0.21919	0.16436	0.0	0.0277	0.87442	1.12383	0.39622	0.60816	0.15127	0.91206	0.08665	0.74745	0.00154	0.09509	0.61959	0.16361	0.20533	0.01437	0.26018	0.01244	0.00133	0.01239	0.00647	0.69687	0.0	0.0	0.01555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84979	1.04762	1.19021	0.0	0.21412
s__Actinobaculum_sp_oral_taxon_183	0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
