clade_name	NCBI_tax_id	PRJNA231909.3101140	PRJNA231909.3101335	PRJNA231909.3101336	PRJNA231909.3101338	PRJNA231909.3101436	PRJNA231909.3101439	PRJNA231909.3102732	PRJNA231909.3102986	PRJNA231909.3103734	PRJNA231909.3103736	PRJNA231909.3104913	PRJNA231909.3105378	PRJNA231909.3105379	PRJNA231909.3105829	PRJNA231909.3105875	PRJNA231909.3106384	PRJNA231909.3107336	PRJNA231909.3107345	PRJNA231909.3107373	PRJNA231909.3107376	PRJNA231909.3107526	PRJNA231909.3107527	PRJNA231909.3107649	PRJNA231909.3107651	PRJNA231909.3107859	PRJNA231909.3107861	PRJNA231909.3107883	PRJNA231909.3107978	PRJNA231909.3108096	PRJNA231909.3108098	PRJNA231909.3108100	PRJNA231909.3108103	PRJNA231909.3108105	PRJNA231909.3108107	PRJNA231909.3108330	PRJNA231909.3108332	PRJNA231909.3108363	PRJNA231909.3108437	PRJNA231909.3108440	PRJNA231909.3108485	PRJNA231909.3108488	PRJNA231909.3108490	PRJNA231909.3108601	PRJNA231909.3108874	PRJNA231909.3108875	PRJNA231909.3109753	PRJNA231909.3109755	PRJNA231909.3109940	PRJNA231909.3109945	PRJNA231909.3109952	PRJNA231909.3109997	PRJNA231909.3110006	PRJNA231909.3110086	PRJNA231909.3110090	PRJNA231909.3110226	PRJNA231909.3111969	PRJNA231909.3111970	PRJNA231909.3112121	PRJNA231909.3112122	PRJNA231909.3112348	PRJNA231909.3112358	PRJNA231909.3112359	PRJNA231909.3112360	PRJNA231909.3112363	PRJNA231909.3112365	PRJNA231909.3112367	PRJNA231909.3112419	PRJNA231909.3112924	PRJNA231909.3112925	PRJNA231909.3113035	PRJNA231909.3113044	PRJNA231909.3113065	PRJNA231909.3113068	PRJNA231909.3113111	PRJNA231909.3113114	PRJNA231909.3113118	PRJNA231909.3113339	PRJNA231909.3113393	PRJNA231909.3113604	PRJNA231909.3113627	PRJNA231909.3113663	PRJNA231909.3113669	PRJNA231909.3113765	PRJNA231909.3113767	PRJNA231909.3113831	PRJNA231909.3113834	PRJNA231909.3113933	PRJNA231909.3113936	PRJNA231909.3113996	PRJNA231909.3114185	PRJNA231909.3114201	PRJNA231909.3114542	PRJNA231909.3114545	PRJNA231909.3114755	PRJNA231909.3114784	PRJNA231909.3114810	PRJNA231909.3114865	PRJNA231909.3115067	PRJNA231909.3115068	PRJNA231909.3115070	PRJNA231909.3115087	PRJNA231909.3115315	PRJNA231909.3115615	PRJNA231909.3115643	PRJNA231909.3115644	PRJNA231909.3115646	PRJNA231909.3116456	PRJNA231909.3116468	PRJNA231909.3116471	PRJNA231909.3117245	PRJNA231909.3117247	PRJNA231909.3117249	PRJNA231909.3117378	PRJNA231909.3117380	PRJNA231909.3117383	PRJNA231909.3117624	PRJNA231909.3117627	PRJNA231909.3119726	PRJNA231909.3119727	PRJNA231909.3119729
s__Intestinibacter_bartlettii	0	0.12365	0.0	0.09154	0.16405	0.31408	0.07916	0.02129	0.0	0.00697	0.03802	0.0	0.0	0.0	0.12022	0.15713	0.0	0.05105	0.0	0.14321	0.01499	0.03438	0.05137	0.04505	0.0399	0.01329	0.03492	0.05375	0.03889	0.05744	0.3186	0.35174	0.0	0.07736	0.0	0.06771	0.00558	0.03014	0.0631	0.01622	0.21498	0.20612	0.07766	0.05534	0.07159	0.07992	0.0	0.0	0.17389	0.15618	0.24321	0.06814	0.02211	0.0	0.06298	0.0	0.05092	0.02335	0.0562	0.09507	0.02296	0.0	0.0	0.00454	0.0	0.0549	0.0	0.0248	0.0135	0.05034	0.01329	0.00162	0.02648	0.0	0.0	0.02786	0.10603	0.0265	0.16569	0.00966	0.03076	0.29543	0.18931	0.00302	0.00951	0.04758	0.0	0.03406	0.0786	0.02432	0.05523	0.08425	0.0	0.0189	0.02929	0.13805	0.05604	0.07615	0.04504	0.05881	0.07144	0.0185	0.06941	0.08654	0.28655	0.06363	0.04279	0.0	0.00859	0.0	0.0156	0.01504	0.0	0.0	0.0	0.0	0.05825	0.0	0.02495	0.01091	0.0
s__Clostridium_neonatale	0	0.08324	0.0	0.0	0.0	0.61377	0.56067	0.0	9.24196	0.10626	0.05333	0.0	0.01111	31.41036	0.0	0.0	0.0	0.00324	0.12017	0.06728	0.0	0.0	0.0	0.0	0.01959	0.01473	0.0	0.0	0.23943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02076	0.0	0.16252	0.0	1.68553	0.03726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08658	0.11887	1.47066	0.0	0.0	0.0	0.0	0.0	0.0	0.02534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_breve	0	0.07954	13.76144	4.68171	2.96023	4.18746	0.51693	8.74921	0.0	1.61482	3.33146	0.0	0.0	0.0	0.0	0.08474	0.38046	0.09594	6.59225	11.72168	2.77458	0.03215	0.0355	0.13383	0.4631	0.92159	0.2686	0.34891	12.70952	0.65027	0.4536	0.70937	0.25309	0.34567	0.20963	0.14079	0.46279	0.02126	0.2557	0.44778	0.0	0.23704	3.23923	0.00301	0.0	0.0	0.0	0.0	0.57922	1.42399	0.34409	0.07577	0.0	0.0	0.06153	0.0	0.65071	1.12042	0.1635	0.29737	0.0	0.0	0.00246	0.00681	0.23444	0.23878	0.0	0.47782	0.78045	0.5309	0.0	0.05428	0.08911	0.81676	0.89855	0.3239	0.02003	0.27885	5.01159	4.19338	0.05138	0.29017	0.00439	0.06816	0.05529	5.78309	0.04241	0.02257	0.02777	0.0762	0.0	0.64758	0.0	0.0	0.07579	0.0	0.0	0.6757	0.0	0.0	0.0	0.0	0.0	0.14821	0.0	0.0	0.0	0.0	5.08429	3.05887	0.0	0.0	0.0	0.0	0.0	0.0	0.21298	0.0	0.0	0.0	0.0
s__Veillonella_sp_T11011_6	0	0.06877	0.00299	0.00707	0.0	0.00753	0.0	0.00686	0.00273	0.0	0.0	0.0	0.0	0.5974	0.0	0.0	0.0	0.0	0.0	0.02046	0.0	0.0	0.0	0.00495	0.0	0.01226	0.0	0.0	0.02451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00599	0.01822	0.0	0.0	0.0	0.0	0.0	0.01412	0.02435	0.0	0.0	0.0	0.0	0.00674	0.00544	0.0	0.01156	0.01322	0.0	0.0	0.01163	0.0	0.03183	0.0	0.0	0.0	0.0021	0.0	0.0	0.0077	0.0	0.0	0.0	0.01929	0.00452	0.0	0.00818	0.0	0.0	0.0	0.0039	0.0	0.00166
s__Anaerotruncus_colihominis	0	0.05946	0.0	0.0	0.0	0.0	0.15963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00308	0.0	0.05139	0.0	0.0	0.0	0.0	0.036	0.03414	0.05563	0.0	0.0	0.0	0.20817	0.0	0.01363	0.30801	0.07864	0.14222	0.13327	0.09289	0.0	0.01008	0.07799	0.0789	0.00762	0.33676	0.02952	0.0	0.10645	0.0	0.08961	0.0	0.01314	0.32378	0.12665	0.01904	0.00379	0.0	0.19434	0.11539	0.02654	0.0	0.0	0.0	0.00666	0.09	0.0	0.0	0.0	0.0	0.01954	0.0016	0.08149	0.0	0.06578	0.30077	0.01875	0.22322	0.00098	0.0945	0.01367	0.01869	0.01058	0.0	0.07075	0.05411	0.0	0.02191	0.0	0.02806	0.0	0.0	0.81151	0.05414	0.0	0.0	0.0	0.0	0.0	0.05106	0.04307	0.05001	0.3854	0.0	0.0	0.01055	0.0	0.0	0.03073	0.02806	0.04979	0.14744	0.0	0.0	0.0	0.0	0.01074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01389	0.0
s__Streptococcus_thermophilus	0	0.03083	0.0	0.0	0.0	0.0	0.04953	0.0	0.00347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117	0.0	0.0	0.58743	0.37184	0.13174	0.02355	0.0	0.0	0.0473	0.0	0.42261	0.0	0.42077	6.00071	0.0	0.0	0.0	0.05912	0.0	0.52707	0.0	0.01647	0.0	0.0	0.53246	0.0	0.0	0.0	0.3702	0.0	0.0	0.08695	0.01609	0.0	1.40413	0.38998	0.0	0.0	0.0	0.04342	0.0	0.25651	0.40227	0.0	0.0	0.58999	0.07458	0.13654	0.0	0.02837	0.57171	0.0	0.06888	0.0	0.12325	0.0	0.0	0.0	0.01601	0.02586	0.0	0.0	0.0	0.0	0.0	0.0052	0.27354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84322	0.0	0.0	0.0	0.01558	0.0	0.467	0.1287	1.13067	0.0	0.06323	0.54422	0.77202	0.0	0.0	0.49167	1.74433	0.23536	0.2356	0.16568	0.0	0.0	1.057	0.86896	0.0	0.0	0.46497
s__Bifidobacterium_dentium	0	0.02637	0.0	0.0	0.0	0.0	0.00468	0.0	0.0	0.048	0.04185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08249	0.01201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.02713	0.01757	0.0	0.0	0.08585	0.09426	0.06023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04339	0.0	0.0	0.0	0.0	0.0	0.01106	0.0	0.0	0.0	0.12402	0.2162	0.15456	0.0	0.0	0.0	0.01502	0.0	0.01202	0.0	0.0	0.0	0.0	0.0
s__Enterococcus_faecium	0	0.0093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01119	0.02873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03191	0.10311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04786	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Tyzzerella_nexilis	0	0.00659	0.0	0.0	0.0	0.0	0.0	0.00598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21947	0.0	0.00115	0.0	0.0	0.0	0.0	0.0	0.04334	0.04996	0.15147	0.04855	0.00851	0.03697	0.26602	0.3406	0.04406	0.0	0.00945	0.00233	0.0	0.0	0.0	0.0153	0.01947	0.00571	0.09075	0.0	0.0	0.0	0.0	0.02421	0.11765	0.06997	0.0	0.05553	0.03093	0.0	0.0	0.0	0.0	0.00378	0.00372	0.0	0.06224	0.05937	0.10244	0.0	0.0	0.0	0.0	0.0	0.01289	0.0	0.0	0.0	0.0	0.0	0.01004	0.0	0.0	0.0	0.00079	0.0	0.0	0.02351	0.0	0.0	0.04071	0.01032	0.0	0.00793	0.00068	0.0	0.00469	0.0	0.0	0.0	0.01109	0.0	0.00114	0.0	0.0	0.0	0.0	0.00439	0.0	0.0	0.01363	0.01098	0.0	0.00138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megasphaera_micronuciformis	0	0.00577	0.0	0.0	0.0	0.68273	0.0	0.19415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08945	0.0	0.0	1.79609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59234	0.0	0.2922	0.03136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01312	0.2765	0.0	0.0	0.01009	0.0	0.0	0.24396	0.0	0.0	0.0	0.0	0.15841	0.0	0.11027	0.00131	0.0	0.0	0.0	0.06487	0.0	0.0	0.0	0.0	0.19612	0.02469	0.42371	0.0	0.0	0.0	0.0	0.00646	0.34626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08373	0.0	0.0	0.61003	0.17013	0.0	0.0	1.57384	0.01674	0.0	0.0	0.0	0.0	0.99914
s__Campylobacter_concisus	0	0.00481	0.0	0.0	0.0	0.0	0.0	0.00537	0.0	0.0	0.0	0.0	0.0	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03365	0.0	0.0	0.0	0.02848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_dorei	0	0.00082	9.21332	8.8095	13.35114	0.00184	0.00671	0.0	0.00102	0.00207	0.00284	0.0	0.00067	0.01007	5.43248	0.05205	0.00529	0.0	0.0053	41.29785	42.40869	16.3523	18.78231	0.01142	0.00835	0.01569	0.00225	0.0102	13.12774	0.0012	0.0	0.00116	0.0	0.04522	0.009	0.00323	8.7527	0.0059	0.00528	0.00329	0.00924	0.01233	0.00342	11.43674	12.21407	5.49181	0.00586	0.00555	14.75834	12.10537	8.03886	0.00335	0.00975	20.31591	18.8205	19.38339	22.61294	9.33601	0.01153	0.00241	20.89706	25.48512	30.89365	30.52087	6.98751	21.01117	16.4534	0.02793	21.06207	22.81628	38.04326	20.23893	0.0084	0.00583	0.0062	0.03388	0.00237	22.07287	12.66284	0.00593	0.00156	0.00703	7.90686	22.45159	13.21224	0.0	0.0009	0.00222	4.89678	0.00752	25.66288	17.59267	0.01354	0.00912	0.00607	8.84229	10.86301	26.21811	26.16431	27.05065	28.54885	0.00131	16.65962	10.67625	0.0013	0.00145	0.10531	0.00205	0.0	0.0	0.00094	0.0	0.00087	0.00371	0.01369	0.00535	0.00555	0.0	0.00342	0.00412	0.01179
s__Bacteroides_faecis	0	0.0	14.5549	2.68988	1.82575	0.0	0.0	0.0	0.0	19.50447	13.32754	0.0	0.27424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55475	2.14789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.44049	0.0	0.0	11.67114	8.04521	0.0	0.00271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53107	10.5141	12.90684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01607	0.00208	0.0	0.0	0.0	0.0	5.46118	0.0	0.0	0.0	0.0	3.31175	0.0	0.0	2.20619	1.64907	5.2491	0.23088	1.92856	0.23873	0.0	0.0	3.82365	4.44433	3.96435
s__Bifidobacterium_adolescentis	0	0.0	3.6193	12.76562	9.45142	8.47383	6.5564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.16917	0.37007	0.0	0.0	0.0	0.0	0.0	4.69162	0.88403	2.41956	9.28721	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41562	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35263	7.24355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.74429	2.54931	0.0	0.0	0.0	2.3052	0.0	0.0	0.0	4.83882	0.0	0.0	0.0	0.0	1.74251	0.0	0.0	0.0	0.0	0.25467	7.73945	0.77812	0.0	0.0	0.0	0.0	0.0	3.72925	4.59199	0.0	0.0	0.0	0.0	0.0	0.0	6.04527	0.0	0.0	1.63963	1.87467	0.0	0.0	4.80255	18.46187	2.9365	0.44326	0.0	3.05463	0.0	0.0	3.97631	7.27816	7.53584
s__Dorea_formicigenerans	0	0.0	2.14986	0.3296	0.18874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0193	0.0	0.0	0.0	0.0	0.0	0.06217	0.12261	0.0	0.0	0.0	0.0	0.09651	0.0	0.02966	0.13069	1.17795	1.17232	0.33398	0.2274	0.4485	0.0	0.02142	0.0	0.0	0.07532	0.3582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96099	0.0	0.0	0.71737	1.41195	0.0	0.27909	0.52777	0.52206	0.48595	0.0	0.0	0.0	0.0	0.33081	0.0	0.0	0.0	0.58276	0.75803	0.0	0.19665	0.37958	0.0	0.0	0.0	0.0	0.33054	0.0	0.0	0.0	0.0	0.0	0.09044	0.55976	0.0	0.0	0.0	0.22283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15899	0.0	0.0	0.0	0.0	0.0	0.0	0.14171	0.0	0.0	0.0	0.0	0.94398	0.40685	0.0	0.0	0.0	0.0	0.60225	0.0	0.4194	0.04736	0.0	0.0	0.0
s__Coprococcus_comes	0	0.0	1.91485	0.54476	0.25505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24044	0.0	0.0	0.0	0.0	0.0	0.21785	0.12427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.70765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Collinsella_aerofaciens	0	0.0	1.69205	3.66664	1.54041	0.0	0.0	0.0	0.0	0.0	0.0	1.85975	1.21792	0.0	3.01368	0.67834	0.0	0.0	0.0	0.0	0.0	1.86421	1.71286	0.0	0.0	0.0	0.0	0.0	1.56771	0.81248	1.1217	0.0	0.0	0.0	0.0	4.61423	3.19556	0.86622	3.8208	2.68984	0.0	0.00041	0.0	0.0	0.0	0.0	0.01626	1.28444	1.64424	2.02929	2.68548	0.0	0.44056	0.17153	0.74023	0.0	0.0	0.0	2.40933	2.79411	0.00476	0.0	0.0	0.0	2.09871	0.0	0.0	0.0	0.0	0.0	0.0	0.13738	0.0	0.0	0.0	0.0	0.0	1.44689	0.0	3.55522	0.0	4.64609	9.55753	1.24589	2.80917	0.0	0.0	1.57821	0.77065	0.0	0.0	0.0	0.0	0.0	3.29045	3.26117	1.18689	2.40924	0.0	0.0	0.0	0.0	0.0	1.25805	0.0	0.0	1.24435	0.0	1.2821	7.89635	0.0	0.0	0.0	0.80218	0.4503	1.36071	1.87041	0.54429	0.0	0.0	0.0
s__Parabacteroides_merdae	0	0.0	1.31772	0.82894	2.76394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83679	0.0	0.0	0.0	0.0	0.0	3.44186	2.09724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46311	0.5439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8373	7.86258	0.0	0.0	0.0	0.11283	0.21489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55531	0.0	0.0	0.0	1.92392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56128	0.74879	0.0	0.0	0.0029	0.12897	0.07819	0.12311	0.88552	1.33513	0.0	0.0	0.39748	0.28409	0.04925
s__Faecalitalea_cylindroides	0	0.0	1.23186	0.06744	0.20932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.05418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_ovatus	0	0.0	0.5504	1.35356	7.90217	0.00328	0.0	8.4288	1.33973	0.0	0.0	0.00182	0.24636	0.00183	0.0	0.16393	0.00459	4.61964	0.0	0.0	0.0	1.93768	2.08908	0.001	0.00089	16.65495	4.8656	9.20719	0.01037	4.41584	3.34255	6.50626	0.01994	4.06268	5.80046	1.369	0.39439	4.52726	3.27583	4.28419	0.00458	1.11056	0.859	4.02537	11.50046	1.1501	0.0	0.00715	1.07529	2.62012	1.3156	0.98653	3.3418	0.40604	0.70049	7.86767	0.00094	0.00279	1.0187	0.82762	0.04663	10.28879	2.26211	4.6842	0.00917	0.0	0.0	6.41431	0.00328	0.00526	0.0	0.75469	27.14642	20.40609	0.0	0.00392	0.0021	0.00112	0.00071	27.18333	0.00031	13.04873	0.0	0.0	0.0023	0.00595	0.0	5.10111	3.35619	26.02434	0.0	0.0	0.00621	9.49845	5.11514	2.33235	3.46411	0.00749	4.3105	12.02764	10.74827	0.05861	1.11463	0.00952	0.0	0.0	1.20141	3.24721	3.00746	0.64114	3.77006	1.53361	3.36514	0.11462	0.93716	0.09007	1.28369	1.10899	3.04324	2.83523	1.68331
s__Ruminococcus_torques	0	0.0	0.53176	1.30905	0.57563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25121	0.0	10.60738	0.0	0.0	0.0	0.50366	0.66375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35404	11.99149	4.00083	0.63864	0.0	0.0	0.73494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121	0.0	0.0	1.44496	0.35016	0.24378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27787	0.0	0.0	0.0	0.0	0.0	0.0	0.70032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02454	0.0	0.0	1.02227	2.17855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34264	0.03549	1.76958	10.56735	0.0	0.03716	0.01792	2.04709	1.22168	0.0
s__Lactobacillus_rhamnosus	0	0.0	0.48452	0.01931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.02645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09411	0.0	0.00958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05496	0.0	0.00119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32438	0.13653	0.0	0.0	0.0	0.0	0.0	0.00057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01822	0.09086	0.11383	0.0552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Phascolarctobacterium_faecium	0	0.0	0.47708	0.48756	0.83535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48712	1.42459	1.12522	0.4547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125	0.09126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42757	0.0	0.0	0.0	0.62244	0.87098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16919	0.47183	0.36816	0.0	0.0	0.0	0.0	0.0	0.19407	0.04958	0.0	0.0	0.0	0.0	0.0	0.20741	0.02903	0.10221
