clade_name	NCBI_tax_id	G102195	G102196	G102197	G102198	G102199	G102200	G102201	G102202	G102203	G102204	G102205	G102206	G102207	G102208	G102209	G102210	G102211	G102212	G102213	G102214	G102215	G102216	G102217	G102218	G102219	G102220	G102221	G102222	G102223	G102224	G102225	G102226	G102227	G102228	G102229	G102230	G102231	G102232	G102233	G102234	G102235	G102236	G102237	G102238	G102239	G102240	G102241	G102242	G102243	G102244	G102245	G102246	G102247	G102248	G102249	G102250	G102251	G102252	G102253	G102254	G102255	G102256	G102257	G102258	G102259	G102260	G102261	G102262	G102263	G102264	G102265	G102266	G102267	G102268	G102269	G102270	G102271	G102272	G102273	G102274	G102275	G102276	G102277	G102278	G102279	G102280	G102281	G102282	G102283	G102284	G102285	G102286	G102287	G102288	G102289	G102290	G102291	G102292	G102293	G102294	G102295	G102296	G102297	G102298	G102299	G102300	G102301	G102302	G102303	G102304	G102305	G102306	G102307	G102308	G102309	G102310	G102311	G102312	G102313	G102314	G102315	G102316	G102317	G102318	G102319	G102320	G102321	G102322	G102323	G102324	G102325	G102326	G102327	G102328	G102329	G102330	G102331	G102332	G102334	G102335	G102336	G102338	G102339	G102340	G102341	G102342	G102343	G102344	G102345	G102346	G102347	G102348	G102350	G102351	G102352	G102353	G102354	G102355	G102356	G102358	G102359	G102360	G102361	G102362	G102363	G102364	G102365	G102366	G102367	G102368	G102369	G102370	G102371	G102372	G102374	G102375	G102376	G102377	G102378	G102379	G102380	G102382	G102383	G102384	G102385	G104617	G104618	G104619	G104620	G104621	G104622	G104623	G104624	G104625	G104626	G104627	G104628	G104629	G104631	G104632	G104633	G104634	G104635	G104636	G104637	G104639	G104640	G104641	G104642	G104643	G104644	G104645	G104647	G104648	G104649	G104650	G104651	G104652	G104653	G104655	G104656	G104657	G104658	G104659	G104660	G104661	G104662	G104663	G104664	G104665	G104666	G104667	G104668	G104669	G104670	G104671	G104672	G104673	G104674	G104675	G104676	G104677	G104678	G104679	G104680	G104681	G104682	G104683	G104684	G104685	G104686	G104687	G104688	G104690	G104691	G104693	G104694	G104696	G104697	G104698	G104699	G104700	G104701	G104702	G104703	G104705	G104706	G104708	G104709	G104711	G104712
s__Bacteroides_finegoldii	0	0.04408	0.03075	0.2523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13565	0.29637	0.75167	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.31114	0.22674	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8829	0.74931	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_massiliensis	0	0.04393	0.92653	1.54183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05237	2.30116	0.34786	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73552	0.89085	1.06734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14299	0.03901	0.51431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10583	0.29506	0.44582	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14732	1.94177	0.16382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02843	0.46215	0.45693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2017	1.2966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3848	1.90391	0.21244	0.25275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_acidophilus	0	0.0406	0.0	0.37654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01214	0.01429	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12016	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04469	0.0	0.0	0.0	0.0	0.0	0.0	0.07498	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.05982	0.0	0.0	0.0	0.0	0.0	0.13757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00739	0.01546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12913	1.39234	0.0	0.0	0.0	0.0	0.05069	0.37042	0.08807	0.0	0.0	0.0	0.0	0.23036	0.28474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15847	0.0	0.0	0.0	0.0	0.0	0.12032	0.00156	0.0	0.0	0.0	0.0	0.0	0.0	0.00909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0081	0.0	0.0	0.0	0.0	0.71592	0.05116	0.0	0.0	0.93927	0	0.00144	0.0	0.0	0.0	0.0	0.01128	0.0	0.0
s__Streptococcus_salivarius	0	0.03238	0.0	0.0	0.0	0.16882	0.31589	0.0	0.02566	0.40846	0.55988	0.0	0.0	0.0	0.27508	0.0	0.01204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01912	0.69527	0.6311	0	2.61832	1.38791	0.0	0.0	0.03629	0.07439	0.0	0.0	0.82633	0.66814	0.34519	0.25182	0.0	0.27746	0.11143	0.0	0.13294	0.72958	0.0	0.03641	0.00074	0.00771	0.0	0.01317	0.0	0.05511	0.0	0.05084	0.0	0.0	0.0	3.71057	0.0	0.57192	0.59545	0.15866	0.01629	0.0	0.0	0.1955	3.2928	0.04665	0.02707	0.1518	0.06449	0.00205	0.0	0.02058	0.0	0.0	0.0	0.02237	0.03539	0.00985	0.0	0.01003	0.0	0.0	0.0	0.13467	0.03328	0.02754	0.0	0.34311	0.00905	0.0	0.01216	0.06937	0.55469	0.0376	0.0	0.0	2.9067	0.26089	0.34099	1.20387	0.63352	0.72901	0	4.30423	1.60688	0.00246	0.50205	0.33547	0.25828	0.03657	0.0	0.35616	0.04646	0.12195	0.07962	0.0	0.03731	0.22918	0.0	0.39836	0.14209	0.01924	0.0	0.69728	0.54185	0.04717	0.0	0.0	0.0	0.0	0.0	0.15432	0.00841	0.02351	0.33937	0.45455	0.1438	0.0	0.06739	0.0	0.0	0.11568	3.38571	5.92203	0.13346	0.17208	0.22814	0.07125	0.25827	0.22922	0.01873	0.00715	0.08748	0.60706	0.01683	1.5692	0.97654	0.02762	0.02146	0.20248	0.30813	0.71551	0.0	0.19873	0.1134	0.01313	0.01934	0.0	0.0	0.00049	1.38566	0.4916	0.11621	0.13223	0.68388	0.0438	0.02372	2.14572	0.8072	3.81425	0.58117	0.0	0.0	0.0	0.0	0.04061	0.00327	0.0	0.03051	0.00711	0.0	0.15854	0.0	0.00576	0.0	0.05719	0.00145	0.0	0.43802	0.0	0.03983	0.0	0.0	0.0	0.0	0.01824	0.12141	0.07147	0.12387	0.1424	0.23383	5.31495	0.01803	0.01379	0.02002	0.91148	0.57936	1.97547	7.86342	0.07928	0.0	0.0	0.0	1.95329	0.45803	0.0	0.0	0.11642	0.19878	0.0	1.95298	0.5412	0.0775	0.0	0.0	0.0	0.0	0.18542	0.18811	0.05949	0.1005	0.01633	0.0	0	1.24629	0.38208	0	0.45935	0.08365	0.06627	0.0	0.28085	0.0	0.10309	0.00268	62.3113	0.02664	0.14487	0	0.18347	0.18362	0.02534	0.0	0.76659	0.09709	0.05165	0.0
s__Oscillibacter_sp_57_20	0	0.02015	0.48606	0.28103	0.0	0.0	0.0	0.0	0.0	0.06317	0.00568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43979	0.93204	0.06325	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01788	0.0268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04709	0.02551	0.18888	0.0	0.0	0.0	0.0	0.0	0.02758	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.02454	0.02958	0.01537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0	0.0	0.0	0.0	0.0	0.11986	0.56123	0.17486	0.0	0.0	0.0	0.0	0.0	0.00989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09507	1.31692	3.33754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.70327	0.41443	9.38923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02744	0.11214	0.08914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.12976	0.13636	0.0	0.0	0.0	0	0.09693	0.41887	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_thetaiotaomicron	0	0.01785	0.07352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.07665	0.03491	0.00848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0782	0.34447	0.79209	0.0	0.0	0.0	0.0	0.0	0.06208	0.43124	0.07211	0.0	0.0	0.0	0.0	0.0	0.0	0.15551	0.0	0.0	0.0	0.0	0.0	0.0	0.01192	0.0	0.03587	0.0	0.0	0.0	0.0	0.0	0.27344	0.31585	0.06296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8281	1.49641	0.0	0.0	0.0	0.0	0.0	0.0	0.0829	0.0	0.08996	0	0.0	0.0	0.0	0.0	0.10382	0.48302	0.40317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10708	0.0	0.0	0.0	0.0	75.0222	1.42041	0.49483	1.24973	0.0	0.0	0.0	0.0	0.0	0.73893	1.42959	1.62446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35427	2.61123	0.93829	0.0	0.0	0.0	0.0	0.00769	0.00215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32924	0.0	0.83774	0.51045	45.56354	14.94726	0.14231	0.05785	0.32084	0.13109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4568	0.0	0.0	0.0533	14.95303	0.6055	0.08714	1.70356	2.55929	1.68119	0.0	0.0	0.0	0.0	1.87381	3.877	1.27015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78821	1.25826	0.0	0.0	0.0	0.0	0.0	2.76845	1.88258	3.69829	0.0083	0.0	0.0	0.0	0.0	0.0	0	0.37255	0.2108	0	0.84308	2.35038	2.56748	0.0	0.30093	2.2835	0.17925	0.08934	0.0	1.16073	0.34204	0	11.02456	7.80986	0.27456	0.60854	0.51563	0.82856	1.08928	1.65377
s__Firmicutes_bacterium_CAG_95	0	0.01777	1.31268	0.35022	0.0	0.0	0.0	0.0	0.0	0.37973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06107	0.01117	0	0.0	0.0	0.0	0.0	0.00253	0.03613	0.19176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02297	0.04184	0.0579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02707	0	0.0	0.0	0.0	0.0	0.0	0.20489	0.0	0.0	0.0	0.0	0.0	0.0	0.08432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00201	0.0	0.0103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.0	1.41816	0.14934	0.88924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_sp_CAG_58	0	0.01111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3006	0.05722	0.0	0.0	0.0	0.0	0.0	0.0	0.14129	0.01156	0.15102	0.0	0.0	0.0	0.0	0.0	0.14986	0.07596	0.00383	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11465	0.0	0.0	0.0	0.0	0.0	0.00845	0.00437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00886	0.02219	0.0	0.0	0.0	0.0	0.0	0.0	0.09846	0.14084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18956	0.0	0	0.0	0.0	0.0	0.0	0.04199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.02097	0.16739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09334	0.4047	0.14574	0.0	0.0	0.0	0.0	0.0	0.0	0.08712	0.0	0.0	0.0	0.0	0.0	0.01135	0.42958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03605	0.0	0.0	0.0	0.0	0.12425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.03665	0.04794	0.17228	0.0	0.0	0.0	0.0	0.01641	0.0	0.15195	0.0	0.0	0.0	0.0	0.0	0.0397	0.14919	0.0	0.0	0.0	0.0	0.0	0.02196	0.0	0.01536	0.0	0.0	0.0	0.0	0.19292	0.15747	0	0.0	0.0	0	0.00085	0.05428	0.0	0.0	0.0	0.0	0.08754	0.02107	0.0	0.0	0.0	0	0.00366	0.018	0.00967	0.01626	0.0	0.0	0.09535	0.00708
s__Gordonibacter_pamelaeae	0	0.01034	0.0	0.0	0.0	0.0	0.02921	0.47229	0.04184	0.55166	0.04418	0.0	0.0	0.0	0.0404	0.12492	0.01236	0.09689	0.06889	0.35177	0.0	0.15944	0.1331	0.02848	0.0638	0.06232	0.00315	0.00563	0	0.0	0.0	0.0	0.0	0.06476	0.01589	0.01685	0.0	0.0	0.02192	0.00387	0.0607	0.01566	0.0	0.00137	0.0	0.0	0.00766	0.0	0.13487	0.14244	0.15248	0.0	0.0	0.0	0.0	0.0319	0.15381	0.02526	0.0	0.0	0.0	0.0	0.0	0.0	0.20069	0.04279	0.10155	0.0	0.0	0.0	0.0	0.0	0.16162	0.71053	0.01659	0.0	0.0	0.0	0.0	0.0	0.01363	0.04421	0.03495	0.0	0.0	0.0	0.0	0.0	0.05212	0.01323	0.02607	0.0	0.0	0.0	0.67758	0.34095	0.07163	0.02238	0.10406	0.0	0.0	0.05551	0.07593	0.14314	0.05485	0.22655	0.01725	0	0.0	0.0	0.0	0.01344	0.04265	0.00379	0.06222	0.0	0.0	0.0	0.0	0.0	0.2018	0.17108	0.1045	0.0	0.0	0.0	0.0	0.0	0.01481	0.02111	0.01059	0.0	0.0	0.0	0.0	0.0	0.17393	0.16261	0.08247	0.0	0.0	0.0	0.26773	0.11224	0.3535	0.0	0.0	0.0	0.0	0.0	0.02558	0.01002	0.04622	0.0	0.17411	0.03821	0.08694	0.63531	0.1642	0.30038	0.0	0.0	0.00508	0.04163	0.12945	0.19728	0.24165	0.0	0.05282	0.0412	0.01711	0.0	0.12987	0.03872	0.11961	0.07472	0.11213	0.07313	0.03991	0.03875	0.0854	0.0177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01863	0.26584	0.0	0.17214	0.02275	0.16538	0.01511	0.0	0.02093	0.0	0.00949	0.0	0.04644	0.00838	0.0	0.0	0.0	0.0	0.0	0.0	0.11002	0.03242	0.1764	0.0	0.0	0.03331	0.00737	0.04064	0.26749	0.2497	0.0	0.0	0.0	0.0	0.06466	0.0606	0.10501	0.0	0.0	0.0	0.08037	0.06215	0.10472	0.16238	0.0	0.0	0.00944	0.02056	0.0	0.00231	0.0017	0.01891	0.01996	0.0	0.01129	0.08459	0.08777	0.03501	0	0.0	0.0	0	0.04107	0.16159	0.01583	0.0	0.25185	0.0174	0.0415	0.04935	0.0	0.0	0.00169	0	0.00223	0.0	0.11933	0.25971	0.07739	0.01156	0.012	0.00316
s__Streptococcus_parasanguinis	0	0.00653	0.0	0.0	0.0	0.0	0.25035	0.01336	0.0	0.00209	0.06029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92278	0.15163	0.1988	0.04645	0.03986	0.1201	0.20993	0	0.86367	1.79313	0.00097	0.00902	0.0	0.00995	0.0	0.0	0.17309	0.18623	0.17921	0.06523	0.06443	0.0	0.04323	0.0	0.00963	0.27375	0.0	0.03425	0.0	0.01866	0.0	0.02922	0.0	0.01321	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.02894	0.0	0.0	0.0	0.0	0.18636	0.01498	0.81135	0.00265	0.00339	0.0	0.0	0.0	0.0	0.0	0.0	0.00829	0.00788	0.00255	0.0	0.0	0.0	0.0	0.01971	0.00867	0.0	0.0	0.0	0.00165	0.0	0.0	0.0	0.00215	0.02445	0.0	0.0	0.19999	0.53909	0.09313	0.08397	0.18126	0.10074	0.12407	0	0.5436	0.1684	0.03081	0.03978	0.05398	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01553	0.0	0.0	0.0	0.0113	0.0	0.0779	0.14175	0.0172	0.0	0.09231	0.02518	0.035	0.00044	0.05531	0.0	0.0	0.0	0.08012	1.83882	0.0	0.0	0.0	0.0	0.0	0.0	0.11851	0.08851	0.06303	0.02693	0.01348	0.0	0.02818	0.10925	0.01868	0.00949	0.01509	0.0	0.0	0.00446	0.0	0.0	0.03932	0.03275	0.21818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4183	0.02015	0.00661	0.37197	0.13346	0.0	0.0	0.0	2.43084	1.7584	0.17477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0329	0.0	0.01723	0.00107	0.0	0.0	0.0	0.0	0.0	0.00456	0.07134	0.0	0.00134	2.70095	3.36164	3.20563	0.1915	0.00557	0.10144	0.00994	0.09301	0.09578	0.19056	2.48146	0.0	0.00272	0.00216	3.81751	3.81447	0.82	1.73021	0.0147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092	0.0	0.0	0.89671	0.13693	0.01358	0.0	0.0	0.0	0.0	0.0	0.00547	0.0	0.04772	0.03186	0.0	0	0.05995	0.03672	0	0.03608	0.0	0.04925	0.0	0.0064	0.0	0.01258	0.0	31.32516	0.0	0.0196	0	0.01174	0.01903	0.0	0.0	0.16139	0.03804	0.01589	0.0
s__Enorma_massiliensis	0	0.00573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00896	0.01309	0.00965	0.0	0.0	0.00672	0	0.0	0.0	0.0	0.0	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00788	0.00878	0.0	0.0	0.00484	0.05386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086	0.0	0.0	0.0	0.0	0.0	0.0094	0.00278	0.04029	0.00348	0.02486	0.0	0.0	0.0	0.00492	0.00164	0.00728	0.00798	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0	0.00853	0.0	0.0	0.0	0.0	0.0	0.00723	0.00317	0.01025	0.0	0.0	0.01321	0.03559	0.01079	0.0	0.00635	0.0	0.0	0.0	0.0	0.00172	0.0025	0.00156	0.00757	0.0	0	0.00109	0.01878	0.0035	0.01028	0.01403	0.0	0.01003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.00148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151	0.0124	0.00737	0.01057	0.01474	0.01661	0.00732	0.0	0.0	0.0	0.0	0.0	0.0024	0.0045	0.0	0.0	0.0	0.00872	0.0	0.0	0.0	0.00209	0.0	0.0	0.00328	0.0006	0.0134	0.00403	0.00401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00913	0.0	0.00529	0.00275	0.00298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00101	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00201	0	0.0	0.0	0.0	0.0	0.00206	0.0	0.0	0.0
