clade_name	NCBI_tax_id	ESS-0005	ESS-0010	ESS-0014	ESS-0020	ESS-0026	ESS-0035	ESS-0039	ESS-0044	ESS-0053	ESS-0058	ESS-0062	ESS-0068	ESS-0077	ESS-0080	ESS-0088	ESS-0093	ESS-0098	ESS-0104	ESS-0113	ESS-0119	ESS-0123	ESS-0129	ESS-0136	ESS-0141	ESS-0147	ESS-0155	ESS-0158	ESS-0165	ESS-0172	ESS-0177	ESS-0184	ESS-0188	ESS-0195	ESS-0202	ESS-0208	ESS-0215	ESS-0219	ESS-0224	ESS-0231	ESS-0237	ESS-0243	ESS-0251	ESS-0254	ESS-0262	ESS-0268	ESS-0272	ESS-0280	ESS-0286	ESS-0290	ESS-0296	ESS-0302	ESS-0308	ESS-0316	ESS-0321	ESS-0326	ESS-0335	ESS-0338	ESS-0347	ESS-0353	ESS-0359	ESS-0364	ESS-0371	ESS-0376	ESS-0383	ESS-0386	ESS-0394	ESS-0400	ESS-0405	ESS-0410	ESS-0419	ESS-0425	ESS-0430	ESS-0435	ESS-0441	ESS-0447	ESS-0452	ESS-0459	ESS-0467	ESS-0473	ESS-0476	ESS-0482	ESS-0489	ESS-0496	ESS-0501	ESS-0506	ESS-0513	ESS-0521	ESS-0526	ESS-0531	ESS-0536	ESS-0542	ESS-0550	ESS-0555	ESS-0561	ESS-0569	ESS-0578	ESS-0586	ESS-0590	ESS-0596	ESS-0603
s__Faecalibacterium_prausnitzii	0	0.38802	0.39467	0.35177	3.44907	5.24595	12.06377	1.1746	12.14145	1.3975	0.67836	1.6609	5.10023	2.415	3.76928	1.35763	6.3007	4.14041	3.63166	0.06565	7.49892	2.87721	8.00649	3.8304	0.09191	2.44518	6.68302	0.0437	4.95344	2.10378	12.80377	2.7236	4.04654	4.63826	5.31041	2.52809	0.59505	4.34472	1.67422	3.41527	12.71072	1.02288	3.76062	4.46656	7.57174	3.48482	0.73969	13.62278	16.35202	14.60064	1.54298	6.78477	9.58342	1.91635	0.0026	3.19318	4.13821	9.03581	2.56901	1.35305	9.15439	2.42407	0.09927	6.84306	0.78436	1.20083	31.72335	0.04045	0.13348	0.2571	1.72106	4.20217	6.93064	8.90549	10.7892	1.18844	9.82341	1.06166	8.86636	1.51117	0.23983	0.06748	3.35319	5.50565	47.7042	1.41809	3.97782	0.35408	1.25647	2.57733	5.04994	8.40886	2.41434	12.83519	2.84413	3.40775	5.16859	7.80212	4.53423	1.68446	0.40595
s__Roseburia_intestinalis	0	0.37948	1.88208	0.06243	0.00516	3.78776	6.6769	0.0	0.06028	2.97768	0.10741	0.07924	5.56687	0.22996	0.04683	0.28005	2.81655	3.70816	0.06487	0.0153	0.0259	0.50168	0.13917	2.43928	0.58635	2.05418	0.00085	0.0	0.55921	0.15096	0.00197	1.1332	1.22522	0.05204	1.46844	0.19985	0.87003	1.20026	0.01128	2.26006	0.09913	0.1593	1.22221	0.06173	0.0069	0.0036	0.2421	0.01542	1.00076	1.77637	1.00326	2.40085	0.0	0.60979	0.0	0.00287	10.00214	0.29062	0.76188	0.3258	0.1309	4.07982	0.02031	0.67116	0.0	0.3816	0.40672	0.0261	0.04264	0.08785	12.38365	0.02135	0.03015	0.02733	5.18813	0.00344	0.01203	0.42879	1.7435	0.0349	0.41713	0.02123	0.03131	0.0021	0.02548	0.19699	0.07885	0.0	0.15193	0.04345	0.0	0.10564	0.0019	0.20169	0.0	0.01103	0.39681	2.4672	0.0534	0.65742	0.00919
s__Firmicutes_bacterium_CAG_83	0	0.31854	0.01664	0.00892	0.00966	0.01085	0.0	0.007	0.02923	0.12672	0.0	0.0	0.0616	0.14408	0.0058	0.25083	0.03393	0.11328	0.0	0.0	0.0	1.16785	0.00345	0.15736	0.0	0.04786	0.00899	0.00321	0.06431	0.0	0.17142	0.0	0.02457	0.90184	0.01086	0.05008	0.38322	0.00072	0.0	0.0	0.0284	0.0	0.06547	0.14765	17.3704	0.82075	1.55024	0.07742	0.02355	0.48239	0.11583	0.0	0.00623	0.0	0.07408	0.44818	0.03922	0.12863	0.0	1.7988	0.0	0.0	0.03163	0.00243	0.0267	0.00068	0.0	0.00274	0.00264	0.00497	0.00055	0.00923	0.07711	0.47137	0.00114	0.37342	0.0	3.18231	0.25146	0.0	0.0	0.29938	0.14185	0.00275	2.09696	0.04234	0.07205	0.03292	1.4182	0.0	0.00297	0.63117	0.28903	0.01491	0.00371	0.00575	0.1965	0.0	0.17319	0.21341	5.93351
s__Roseburia_hominis	0	0.30971	0.05964	0.02213	0.00265	0.58954	0.4677	0.69318	0.13614	0.02083	0.00085	0.08325	0.37451	0.12792	2.69409	0.47705	0.08765	0.00074	0.00303	0.0	0.07022	0.09801	0.6991	0.66185	0.00194	0.00701	0.36924	0.00649	0.15395	0.01676	0.33353	0.41708	1.31593	0.13811	1.11444	0.27122	3.20669	0.00953	0.11194	0.00359	0.27264	0.44285	0.1058	0.06068	0.11964	1.05173	0.03184	2.37465	0.02318	1.16711	0.09784	1.01946	5.49356	1.01936	0.0	0.42481	0.09022	1.06494	0.52771	0.83347	0.01425	0.57558	0.0	0.29626	0.00898	0.0	0.46519	0.0	0.08702	0.0	0.0	0.0	0.02538	0.03259	0.00204	4.97096	2.60724	0.0428	0.69907	0.0	0.05492	1.35851	0.05537	0.01188	2.36325	0.04367	0.30008	0.02306	0.22499	0.24493	0.39275	0.86605	1.95419	1.03251	0.54032	1.0405	4.09151	0.36139	0.0088	0.10795	0.26021
s__Dorea_sp_CAG_317	0	0.30328	0.01143	0.08545	0.0	0.0	0.00507	0.29735	0.0	0.0	0.27095	0.0	0.0	0.0	0.23441	0.07703	0.0	0.0	0.0	0.17726	0.0	0.01407	0.0	0.05217	0.0	0.00177	0.00333	0.0	0.0	0.01091	0.0	0.0	0.02586	0.0	0.0	0.00043	0.14899	0.01221	0.19662	0.04765	0.0	0.07513	0.0	0.0	0.0	0.17504	0.02693	0.0	0.0	0.0	0.00251	0.03846	0.03901	0.13124	0.06009	0.00379	0.0	0.0	0.07276	0.0	0.0	0.00044	0.01978	0.0	0.0	0.02538	0.0	0.0	0.01573	0.00298	0.03642	0.0	0.0	0.00394	0.04937	0.0	0.0	0.00466	0.0	0.0	0.0	0.1932	0.0	0.0	0.0	0.0	0.0	0.0	0.00288	0.04881	0.0	0.0	0.0	0.07715	0.0	0.0	0.0	0.01106	0.0	0.0	0.00257
s__Clostridium_sp_CAG_58	0	0.28138	0.12757	0.16062	0.0	0.10103	0.08316	0.25175	0.01764	0.04441	0.33728	0.0003	0.06318	0.07892	0.0	0.37153	0.26793	0.08166	0.0	0.10916	0.0	0.36242	0.17466	0.41964	0.03432	0.11285	0.26555	0.0	0.10568	0.30205	0.09834	0.02126	0.34993	0.09749	0.40369	0.0454	0.0	0.09458	0.14456	0.11994	0.02996	0.15109	0.03337	0.11615	1.09589	0.36508	0.0	0.13992	0.0	0.8586	0.00916	0.32739	0.12088	0.28852	0.42432	0.0	0.20744	0.01964	0.10681	0.0	0.0	0.17326	0.03095	0.0	0.0	0.51722	5.80367	0.00138	0.26815	0.0	0.92202	0.14449	0.00167	0.12499	0.62512	0.0	0.16087	0.07884	0.05332	0.0	0.0	0.19392	0.24793	0.0	0.00338	0.0	0.04119	0.08258	0.03584	0.681	0.07466	0.00789	0.0	0.43363	0.18905	0.05308	0.0	0.50635	0.0	0.18465	0.02234
s__Collinsella_aerofaciens	0	0.23121	0.00385	0.19103	0.02091	0.11256	0.0	1.94235	5.29343	0.15049	0.08555	0.00194	0.28458	0.13841	0.0	0.2838	0.10145	0.38707	0.00059	0.00495	0.02997	1.57036	0.43816	0.81721	0.00642	0.00317	0.66957	0.0009	0.8506	0.17571	0.0	0.16717	0.2929	2.0432	0.30818	0.49038	0.0	0.00706	0.12967	0.28088	0.62593	0.26459	0.00348	0.29786	1.09621	0.38321	0.00065	0.53981	0.0	1.35222	0.18386	0.0	0.05528	0.0	0.0	0.0	0.1774	1.19204	0.0	1.18849	0.1081	0.08567	0.00202	0.0	0.0	0.29377	0.00187	0.00885	0.83604	0.0	0.0	0.3397	0.39732	0.0	0.0	0.07932	0.15912	0.00174	0.26568	0.0	1.29225	0.00061	0.00192	0.27284	0.00316	0.02658	0.47257	0.23568	0.36158	0.01038	0.0	0.30214	0.07994	1.07922	0.07644	0.1223	0.06794	0.19127	0.39894	0.15359	0.0017
s__Intestinimonas_butyriciproducens	0	0.20295	0.02491	0.0	0.04729	0.0	0.0	0.04875	0.02779	0.00338	0.7843	0.09395	0.01399	0.01871	0.0567	0.10201	0.00443	0.0	0.02055	0.0	0.16923	0.0	0.04733	0.16152	0.00363	0.05704	0.03272	0.0	0.10368	0.06303	0.00122	0.00095	0.00696	0.09966	0.0	0.00093	0.3776	0.00434	0.12204	0.20567	0.00474	1.51897	0.00845	0.00017	13.39434	0.03187	0.00682	0.004	0.0	0.04265	0.12172	0.11384	0.02415	1.37201	0.0148	0.01197	0.0	0.11464	0.30691	0.2416	0.0	0.0116	0.02644	0.52135	0.0	0.08578	0.0	0.0017	0.0	1.76167	0.22688	0.0013	0.00848	0.0896	0.21802	0.07642	0.11356	1.37853	0.00409	0.0	0.0	0.03086	0.03181	0.01058	0.0	0.0	0.0	0.03738	0.00284	0.87436	0.01675	0.01258	0.04099	0.13688	0.0	0.0	0.00354	0.09526	0.00533	0.09693	0.0
s__Prevotella_copri	0	0.18573	0.25766	0.21663	0.0	0.0	0.18483	0.0	0.0	0.15228	0.21268	0.16337	0.22049	0.12142	0.20424	0.2144	0.0	0.12832	0.32018	0.0	49.49206	0.0	0.0	0.19613	0.0	0.0	0.0	0.0	0.20313	0.0	0.19568	0.33849	22.27309	0.0	49.27026	0.0	0.0311	0.0	0.28819	0.35176	0.0	0.09902	0.23209	56.57114	0.0	0.0	0.0	0.25407	0.0	0.0	0.25139	0.28345	0.0	0.20276	0.00018	0.0	0.1874	0.0	0.0	51.22463	55.93615	0.0	0.0	0.02979	59.76824	0.01207	0.05405	0.00658	0.03078	0.00262	0.0	0.0	0.0929	0.0	0.02694	0.15439	47.04322	0.0	0.02782	0.0	0.1982	0.10405	0.0	0.02672	0.03597	77.47878	0.21012	4.46974	0.05406	0.0	0.00669	0.0	0.0	0.0	0.0	0.0	0.00219	0.0	35.07604	0.17515	0.1902
s__Bacteroides_stercoris	0	0.16644	0.08343	0.0476	0.00706	0.0	0.08298	19.45199	0.99015	0.05216	17.39298	0.88477	0.10717	0.04754	0.03283	0.05649	0.05314	0.06721	0.05215	0.02346	1.00771	5.93828	0.06665	0.4001	12.31872	4.19058	0.00536	0.03725	0.05316	7.97714	2.0305	0.08732	0.21521	0.15703	1.33489	1.68008	0.0	4.43293	0.04377	0.04577	0.07352	0.05727	14.30671	2.01446	0.01345	0.22113	0.05302	0.08985	0.01665	0.01601	0.62647	0.0544	0.00915	36.69746	38.79518	8.61571	17.19334	13.64343	2.84378	0.39582	0.05879	19.51569	0.03494	1.39234	0.04992	0.04853	0.02331	6.61342	0.01431	13.33048	0.03384	1.28045	0.10058	0.04602	1.03104	3.09686	0.0647	0.04097	0.03569	21.4161	0.0617	30.18776	0.62449	0.03275	8.1232	0.27935	2.43827	3.95189	11.89907	0.07709	0.01137	3.52253	0.04084	0.02313	0.00063	14.25166	0.00383	0.00655	0.05051	16.31852	10.58528
s__Roseburia_inulinivorans	0	0.15234	0.01313	0.05234	0.0	1.35028	7.45142	0.01506	0.58151	0.34371	0.00854	0.00319	1.22307	0.00395	0.76149	0.01194	1.94693	2.46213	0.15254	0.01348	0.73272	0.03519	0.03144	0.14939	0.01654	0.98405	0.21713	0.00531	0.01162	0.25073	1.45155	0.41385	1.58994	0.0085	0.58874	0.02089	0.02395	0.29157	1.41819	2.09029	0.26423	0.02474	0.16524	0.60821	0.01102	0.228	0.43625	0.03061	5.25063	0.38256	0.66427	1.54946	0.0	0.0	0.0	0.03381	1.56828	0.40686	0.03464	0.22173	0.74181	3.24268	0.0	2.34145	1.45464	0.04689	0.50325	0.00191	0.05449	0.00202	0.0	0.0	0.45031	0.0	13.69359	0.8084	0.44916	0.0	0.52654	1.95208	0.35244	0.00242	0.91215	5.87217	0.03061	0.17258	0.00412	0.07739	0.2022	0.1439	1.26208	0.18799	0.53705	0.07714	1.06342	0.44822	1.06461	1.77573	0.413	0.85417	0.34203
s__Anaerotignum_lactatifermentans	0	0.14246	0.05587	1.0216	0.0	0.06758	0.0	0.40331	0.0	0.14372	0.13716	0.0148	0.0	0.0	0.0	0.0	0.0	0.02495	0.0	0.0	0.0	0.0	0.0	0.0006	0.23589	0.02032	0.0	0.0	0.02313	0.0	0.01587	0.00085	0.0	0.0	0.0	0.0	0.33567	0.02855	0.05901	0.0	0.0	0.72156	0.0	0.0	0.01406	0.26362	0.0	0.0	0.0	0.0	0.0	0.03757	0.0	0.56528	0.02739	0.09486	0.03143	0.0	0.0	0.0	0.10231	0.0873	0.0	0.0	0.0	0.0259	0.0	0.0	0.0	0.0	0.02137	0.0	0.0	0.0	1.59268	0.0	0.00634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20309	0.0	0.0	0.02916	0.43777	1.98235	0.0	0.0	0.0	0.22181	0.0	0.0	0.0	0.0	0.0	0.0	0.00017
s__Bacteroides_ovatus	0	0.11228	10.88034	5.6308	23.24194	0.0	9.09789	0.37178	0.06785	0.04594	7.57677	1.56817	1.19642	0.01244	2.91775	10.43119	0.34717	0.05099	0.09189	26.26296	0.02769	0.68935	1.48525	0.09121	9.16317	0.02555	1.90055	0.0512	1.4247	0.08289	0.06879	4.66373	0.21956	0.08623	1.13555	0.02926	0.0	0.02413	16.67851	1.16409	0.38379	0.10221	0.13448	0.22015	0.0305	9.1387	0.06239	0.83246	6.65785	0.08081	2.72976	4.12877	1.53946	4.57249	0.27465	1.62875	0.65646	1.80584	0.26588	0.32554	0.63632	0.34046	1.66496	0.02573	0.0332	0.02422	3.13789	0.37534	4.62667	0.21983	0.42881	5.19171	1.04205	0.14654	0.02923	2.6392	15.99376	0.03265	0.98499	11.45415	21.28562	0.01967	0.08727	1.78024	0.03827	0.08179	1.94711	0.0	10.31286	0.05201	4.85985	0.18642	0.99606	2.44627	3.1007	0.80483	2.06194	0.34865	0.07599	0.39513	6.59987
s__Clostridium_asparagiforme	0	0.11224	0.0	0.0	0.0	0.0	0.0	0.0	0.00343	0.0	0.00126	0.0	0.0	0.00094	0.0	0.03281	0.00188	0.0	0.08453	0.0	0.0	0.00191	0.0	0.0	0.0	0.0073	0.0128	0.0	0.01659	0.00231	0.0	0.0	0.0	0.01619	0.0	0.01045	0.0	0.0	0.0	0.3407	0.0	0.0	0.0	0.0	0.0161	0.00175	0.02717	0.00517	0.0	0.0389	0.03001	0.0787	0.00834	0.0	0.04328	0.00188	0.0	0.0	0.01235	0.0	0.0	0.0	0.0328	0.00376	0.0	0.01374	0.10097	0.0	0.0	0.01104	0.0179	0.00114	0.0	0.0	0.0	0.0	0.0	0.00568	0.0	0.03883	0.0	0.05536	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.03211	0.0	0.0	0.00399	0.02018	0.0187	0.0	0.0	0.06158	0.0	0.0	0.01254
s__Clostridium_leptum	0	0.10518	0.0023	0.20687	0.69811	0.00209	0.0	0.00161	0.04221	0.00233	0.00573	0.0439	0.00926	0.00458	0.03745	0.00897	0.05741	0.02784	0.02954	0.0	0.0	0.03788	0.0	0.04654	0.20697	0.00452	0.0	0.0	0.0	0.20989	0.0	0.02647	0.0	0.03581	0.0	0.00408	0.1618	0.0002	0.0	0.03123	0.00799	0.06305	0.0	0.00319	0.10172	0.00562	0.07368	0.00867	0.00224	0.10881	0.0	0.0	0.00233	0.00886	0.0	0.01385	0.0	0.00023	0.0	0.04261	0.0	0.01085	0.09312	0.0374	0.32633	0.00528	0.67301	0.81018	0.02538	0.15882	0.00988	0.15502	0.0	0.03746	0.04995	0.0	0.00482	0.01835	0.00813	1.91427	0.0	0.02929	0.06612	0.0	0.32013	0.0	0.01772	0.02884	0.03715	0.0	0.0	0.00135	0.01146	0.40644	0.0	0.01699	0.00337	0.03064	0.00278	0.00554	0.08193
s__Bacteroides_dorei	0	0.10374	0.08473	0.02833	0.01237	22.77994	0.05139	0.15054	0.27593	0.021	0.09606	17.1108	14.61975	0.04285	0.06874	5.66561	0.00241	6.16069	0.1163	0.0	0.47349	0.51243	0.86067	0.08582	1.97488	0.00315	8.66446	0.04623	4.64671	0.03228	1.99365	0.1923	0.23391	0.00933	0.30021	0.00406	17.90665	0.0	38.7739	5.44563	1.19066	4.66332	2.49844	9.20043	0.04793	3.85206	0.05634	22.50168	3.141	0.33136	20.7768	0.11368	0.01185	0.125	0.13168	0.04705	0.06366	3.41541	0.0	0.04744	0.68528	0.04159	14.20291	0.03525	0.02499	27.69818	0.07165	0.11566	16.14761	0.25972	0.08452	11.48951	6.79186	7.63378	16.30229	0.02567	0.21718	0.09164	0.03024	0.11026	0.09686	0.04343	0.12827	0.02785	0.04534	1.11095	5.70963	0.01282	0.03239	0.0	5.64593	0.0	16.77907	0.01282	0.7914	0.00078	0.00472	0.0	0.12827	0.69191	9.67475
s__Blautia_hydrogenotrophica	0	0.09003	0.0	0.04556	0.0	0.0	0.0	0.0	0.00178	0.00612	0.00407	0.0	0.0	0.0	0.0	0.01321	0.00124	0.0	0.02491	0.0	0.0	0.05699	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0086	0.0	0.0	0.00445	0.0	0.00887	0.0014	0.0	0.0	0.0	0.0	0.0	0.04767	0.0	0.00281	0.02711	0.02795	0.0	0.01376	0.0	0.0	0.0	0.0	0.0	0.0161	0.02377	0.01047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.02518	0.4538	0.0	0.0	0.02329	0.00486	0.0	0.0	0.0	0.0	0.0	0.01402	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.01787	0.05538	0.0	0.0	0.0	0.01419	0.05652	0.0	0.0	0.0	0.0	0.0	0.00765	0.02565
s__Parabacteroides_merdae	0	0.08791	0.03773	0.02468	0.00993	0.0	7.78418	2.18433	0.96977	2.40986	0.00242	4.28527	0.04406	0.01465	0.0	1.11857	2.57476	0.01367	0.00337	0.02184	0.81341	1.82311	0.03544	1.33016	4.52205	0.02175	1.54318	0.00677	0.02418	0.88468	0.01867	2.76212	1.48035	0.44	1.16602	3.79248	0.0	2.34359	0.00115	0.00367	1.41876	1.22945	0.0	1.9808	0.20617	1.87622	0.0103	1.64127	0.00312	1.36844	0.01714	0.00148	0.03017	1.6106	3.13802	0.01107	0.9192	2.39228	0.05921	0.78271	1.60349	1.92944	0.00877	0.00816	0.13539	0.00881	1.58496	0.23843	0.00734	0.02931	1.01777	2.65019	1.01773	1.09111	0.00949	0.95484	0.02022	0.44706	0.82479	0.00782	0.01896	2.13392	1.91497	4.429	0.01747	0.70224	1.1331	8.48831	0.59853	0.03355	0.01224	1.28229	0.00932	1.67459	0.0	2.89072	0.0	0.0	0.05306	3.86913	5.31102
s__Blautia_sp_CAG_257	0	0.08422	0.15275	0.04772	0.34721	0.0	0.0	0.28711	0.0	0.0	0.05181	0.00928	0.0	0.00467	0.0	0.01957	0.0	0.00593	0.0	0.06306	0.0	0.0173	0.0	0.0072	0.40786	0.00514	0.0	0.0	0.0	0.08441	0.0	0.0	0.0	0.0	0.0	8e-05	0.09622	0.25444	0.06195	0.09654	0.0	0.01361	0.0	0.0	0.0	0.05527	0.01913	0.0	0.0	0.0	0.0	0.02185	0.0	0.03493	0.04291	0.0	0.0	0.0	0.06415	0.00538	0.0	0.03412	0.00246	0.00803	0.0	0.23669	0.01737	1.00473	6.15675	2.51025	0.02633	0.0	0.01833	0.02916	0.19391	0.0	0.09534	0.06142	0.00399	0.06043	0.0	0.17852	0.00184	0.07	0.71482	0.0	0.0	0.0	0.01546	0.00827	0.0	0.0	0.0	0.00487	0.0	0.0	0.0	0.0	0.0	0.0	0.0016
s__Dielma_fastidiosa	0	0.07971	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.00368	0.0	0.27637	0.0	0.0	0.0	0.0	0.00249	0.0	0.04091	0.0	0.00069	0.00033	0.0	0.01899	0.0	0.00288	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.00523	0.09273	0.0	0.0	0.0	0.0	0.0	0.02669	0.0	0.0	0.0	0.0	0.04854	0.00205	0.0	0.00059	0.1139	0.03575	0.0	0.0	0.0	0.0	0.0	0.0	0.03337	0.0	0.0	0.00246	0.0	0.01614	0.0	0.0	0.07914	0.01908	0.00188	0.0	0.0	0.0	0.00208	0.01537	0.03921	0.00676	0.0	0.0	0.0	0.0	0.0	0.0	0.02837	0.0	0.41382	0.0	0.0	0.0	0.00747	0.02587	0.0	0.0	0.0	0.0	0.00749	0.0	0.0	0.00873	0.0	0.0	0.25541
s__Anaeromassilibacillus_sp_An250	0	0.07746	0.0	0.01879	0.1019	0.0	0.0	0.0	0.42617	0.0	0.0	0.02309	0.00533	0.00291	0.00633	0.00833	0.0	0.0	0.27826	0.0	0.0015	0.07328	0.05474	0.0	0.0	0.00295	0.07524	0.0	0.0	0.12535	0.0	0.0	0.0	0.04851	0.0	0.00925	0.02297	0.0	0.0	0.14122	0.02539	0.0	0.00026	0.00196	0.17598	0.00134	0.01612	0.00588	0.0	0.00085	0.0	0.00191	0.0	0.0	0.0	0.14755	0.0	0.02088	0.0	0.0	0.0	0.0	0.00412	0.00981	0.0	0.0	0.01798	0.30574	0.02984	0.02104	0.0	0.02177	0.0	0.0	0.0	0.0	0.08367	0.0	0.01484	0.07892	0.0	0.0	0.01854	0.0	0.04548	0.0	0.01532	0.01927	0.01812	0.03602	0.0	0.0	0.0	0.00796	0.0	0.00973	0.0	0.0	0.0	0.00407	0.0
s__Asaccharobacter_celatus	0	0.0746	0.0	0.0	0.00223	0.0	0.0	0.0	0.28941	0.05276	0.02114	0.07479	0.15805	0.04114	0.05416	0.01225	0.10245	0.1525	0.19151	0.0	0.00108	0.10713	0.0	0.08517	0.00333	0.01808	0.10924	0.0	0.03469	0.01942	0.2087	0.04618	0.05121	0.49557	0.0	0.02318	0.0	0.03956	0.02277	0.00891	0.04506	0.89263	0.02292	0.00944	0.66823	0.0449	0.0	0.06409	0.03748	1.03862	0.11589	0.0	0.39874	0.00775	0.0	0.00592	0.08863	0.05634	0.08275	0.0	0.0	0.02462	0.04595	0.09502	0.0	0.0	0.03004	0.04157	0.00109	0.00022	0.01905	0.01761	0.00136	0.40872	0.15643	0.01446	0.00204	0.02066	0.04747	0.0	0.00148	0.04118	0.03004	0.02977	0.0	0.00459	0.02637	0.02896	0.0	0.0469	0.0	0.00674	0.03023	0.1538	0.01347	0.00397	0.00615	0.01162	0.0	0.01091	0.02665
s__Adlercreutzia_equolifaciens	0	0.07097	0.00072	0.0	0.00332	0.0	0.0	0.0	0.16764	0.04799	0.01246	0.0356	0.06517	0.0348	0.13312	0.00751	0.18697	0.15366	0.14489	0.0	0.00451	0.06945	0.0	0.32862	0.00435	0.01965	0.08285	0.0	0.02693	0.03604	0.22006	0.06574	0.04476	1.04475	0.0	0.01476	0.0	0.01291	0.00706	0.00856	0.04838	0.63771	0.05709	0.00498	0.50133	0.01646	0.0	0.02534	0.01376	0.78557	0.07719	0.0	0.21331	0.01909	0.0	0.01408	0.0938	0.04953	0.12748	0.0	0.0	0.00705	0.03504	0.10364	0.0	0.0	0.0705	0.02307	0.00052	0.0	0.01738	0.00387	0.00187	0.18352	0.13779	0.0152	0.00122	0.02558	0.07848	0.0	0.00044	0.01873	0.05049	0.01021	0.0	0.00495	0.03758	0.01803	0.0	0.02556	0.0	0.0	0.01885	0.0925	0.01184	0.0	0.01871	0.03569	0.0	0.00653	0.01569
s__Ruminococcaceae_bacterium_D5	0	0.05446	0.0	0.0	0.0	0.0	0.0	0.0	0.01522	0.0	0.0	0.0316	0.0	0.0	0.0	0.09324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08244	0.0	0.0	0.01776	0.0	0.01043	0.0	0.0	0.0	0.01217	0.56155	0.0	0.04196	0.0	0.0	0.0	0.06282	0.04607	0.039	0.0	0.0	0.0	0.01621	0.0	0.01191	0.0	0.01451	0.00983	0.0	0.03054	0.0	0.0	0.0	0.0	0.07301	0.0	0.0	0.0	0.0	0.01335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18561	0.0	0.00264	0.04442	0.0	0.01421	0.0	0.0	0.0	0.0	0.0	0.0	0.02853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06178	0.0	0.03676	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridiales_bacterium_1_7_47FAA	0	0.05371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00971	0.0	0.00083	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00326	0.0	0.0	0.0	0.0	0.1508	0.0	0.0	0.0	0.0	0.0	0.02452	0.00588	0.00674	0.0	0.0	0.0	0.00323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_symbiosum	0	0.05127	0.00236	0.04442	0.13543	0.0	0.0	0.05937	0.0	0.00211	0.00539	0.03819	0.0	0.0	0.00176	0.0	0.0	0.0	0.04136	0.0	0.0001	0.00069	0.0	0.05793	0.00651	0.0	0.0	0.0	0.0	0.00209	0.0	0.0	0.0	0.08262	0.0	0.01345	0.27818	0.0	0.03164	0.0	0.0	0.08344	0.0	0.0	0.1947	0.0406	0.03846	0.00171	0.0	0.0	0.0	0.0461	0.0	0.00029	0.00851	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.0	0.00756	0.0	0.02871	0.20074	0.24172	0.03212	0.20717	0.35341	0.0	0.0	0.00916	0.02802	0.02654	0.0	0.0042	0.0	0.2318	0.23	0.00467	0.0011	0.14222	0.23132	0.0	0.0	0.00886	0.02106	0.09553	0.0159	0.0	0.0	0.00766	0.0	0.0	0.0	0.01297	0.0	0.10759	0.05148
s__Escherichia_coli	0	0.04898	0.08039	3.91919	0.70913	1.53801	0.0	0.75342	0.0038	0.00854	0.0	0.00429	0.0	0.01187	0.0	0.00499	0.00303	0.0	0.26939	0.09553	0.0	0.00773	0.7689	0.0	5.16173	0.00048	0.0	1.50662	0.0	0.0605	0.23962	0.0	0.14083	1.40322	0.0	0.47994	0.0	0.0	0.0	0.0	0.04908	0.87908	0.48657	0.0019	0.11389	0.00513	1.67559	0.0734	2.13426	0.02687	0.0	0.00585	0.02114	0.0	0.14308	0.01995	0.0	0.91349	0.0	0.07141	0.0	0.0	0.36484	0.17518	2.47741	0.23351	0.0254	0.0044	2.24172	2.94998	0.01121	5.53523	0.64005	0.01253	0.03721	0.01377	0.02301	0.03747	0.18561	1.94559	0.0	0.04404	0.0555	0.06016	1.62041	0.01546	0.03273	0.0	4.70574	0.0	0.0	0.01529	0.01722	0.01265	0.0	0.00389	0.0	0.90508	0.00334	0.02874	0.03013
