clade_name	NCBI_tax_id	SID0002_gti	SID0004_cle	SID0005_aaf	SID0006_evh	SID0008_kcu	SID0009_rhg	SID0011_vkb	SID0012_qdz	SID0013_eop	SID0014_cps	SID0017_mqf	SID0018_fze	SID0020_jhi	SID1003_aac	SID1005_aae	SID1006_aaf	SID1009_aai	SID1011_aak	SID1012_aal	SID1014_aan	SID1015_aao	SID1019_aas	SID1022_aav	SID1030_bad	SID1035_bai	SID1037_bak	SID1040_ban	SID1041_bao	SID1048_bav	SID1049_baw	SID1050_bax	SID1052_baz	SID1053_bba	SID1054_bbb	SID5012_fio	SID5016_ish	SID5039_iqx	SID5049_uhx	SID5161_prh	SID5208_byt	SID5338_ihq	SID5355_yse	SID5362_xgk	SID5376_qdo	SID5390_yff	SID5391_rvn	SID5395_kej	SID5397_okf	SID5401_alw	SID5442_twn	SID5443_cul	SID5445_vub	SID5447_cka	SID5450_zsn	SID5458_vgp	SID5460_gix	SID5464_cib	SID5468_vbl	SID5473_irg	SID5486_yds	SID5488_wmq	SID5489_bgj	SID5490_ggo	SID5495_pls	SID5501_aaq	SID5561_vwa	SID5564_meq	SID5566_wwo	SID5570_qby	SID5571_lgi	SID5572_xty	SID5574_yeb	SID5577_ytn	SID5578_fjg	SID5579_bce	SID5581_yad	SID5584_vix	SID5625_bnh	SID5627_irb	SID5629_hiu	SID5630_kod	SID5631_soh	SID5634_lel	SID5636_prt	SID5639_uuc	SID5640_ijm
s__Phascolarctobacterium_faecium	0	0.43924	0.0	0.46411	0.0	0.0	0.32646	0.0	0.17793	0.0	0.02257	0.0	0.4953	0.80433	0.0	3.18256	0.06347	0.0	0.70465	0.19093	0.0	0.0	0.41311	0.0325	0.03114	0.0	0.21884	0.0	1.39699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43537	0.4079	0.36723	0.0	0.0	0.0	0.1806	0.49539	0.0	0.27053	0.04799	0.00158	0.89984	0.0	0.0	2.87374	0.81539	0.02166	0.0	0.77271	0.0	0.00426	0.03971	0.0	0.01108	0.0	0.0	0.81089	0.04877	0.0	0.18788	0.0	0.06543	0.0	0.21326	0.54557	0.0	0.0	0.98555	0.1296	0.00117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Blautia_obeum	0	0.23899	0.01914	1.34094	0.0	0.29415	0.08496	0.11275	0.08356	5.54198	0.16134	0.0	0.0	0.15081	0.01007	0.0	0.0	0.68149	0.01078	0.36346	0.72043	0.03648	0.32369	0.34017	0.00121	0.0	0.58591	0.02025	0.00392	0.0	0.08144	0.0	0.43329	0.0	0.06888	0.53819	0.0	0.53905	0.77875	0.65995	0.17387	0.71312	0.0	0.46017	0.34506	0.00043	9.79446	0.0	0.00288	0.02439	0.78421	6.39061	0.05375	0.0	0.54148	0.19525	0.0	1.95845	0.10925	0.17828	0.45049	0.52235	0.0	0.18253	0.25883	0.32479	0.03187	0.15381	0.01514	0.0	0.66571	0.04633	0.05137	0.29349	0.77002	0.0765	0.0	0.05633	0.16878	0.11976	0.37624	0.0	0.19817	0.01803	2.22533	0.0	0.81015
s__Anaerotruncus_colihominis	0	0.21305	0.0	0.10398	0.02733	0.0	0.0	0.0	0.0	0.0477	0.03237	0.0518	0.07294	0.05323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06442	0.0	0.03125	0.0	0.0	0.0	0.0	0.0203	0.02499	0.0	0.0	0.0	0.0	0.04814	0.0	0.0322	0.00031	0.02351	0.0127	0.0	0.0	0.95191	0.0	0.03177	0.00694	0.0	1.65581	0.0	0.0	0.01579	0.01311	0.012	0.0	0.04022	0.0665	0.0	0.0	0.0	0.00098	0.03088	0.0	0.01121	0.0	0.0	0.03107	0.0	0.0	0.00224	0.0	0.0	0.01154	0.01681	0.01146	0.03553	0.07785	0.0
s__Eubacterium_ramulus	0	0.20128	0.01553	0.28971	0.0	0.42789	0.0	0.0	0.01317	0.11851	0.0	0.0	0.00099	0.0	0.0	0.0	0.0	0.04211	0.0	0.01291	0.01998	0.03874	0.0	0.0	0.0	0.0	0.12143	0.0	0.01979	0.0	0.49635	0.0	0.13122	1.63164	0.0	0.14408	0.0	0.0	0.0	0.0	0.09765	0.0	0.34585	0.0	0.79845	0.0	0.00527	0.0	0.00618	0.06493	0.0	0.0	0.08213	0.0	0.07896	0.16002	0.0	0.0	0.10203	0.05328	0.42855	0.08233	0.0	0.09524	0.0	0.08779	0.0	0.48393	0.0	0.0	0.27943	0.25123	0.07345	0.0	0.64607	0.20356	0.0	0.03071	0.21715	0.07961	0.0	0.0	0.0	0.01555	0.0	0.0	0.0
s__Clostridium_symbiosum	0	0.19866	0.0	0.0	0.20467	0.0	0.0	0.0	0.0	0.0	0.0	0.31944	0.20574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.00177	0.0	0.0	0.00046	0.34497	1.21961	0.0	1.00197	0.0	0.0	0.0	0.01743	0.08199	0.00675	0.0	0.02841	0.0	0.0	0.0	0.20609	0.0	0.0	0.0	0.01206	0.0	0.11801	0.0	0.0	0.0	0.0	0.0501	0.0	0.0	0.14938	0.0	0.0	0.0	0.04553	0.0	0.09082	0.00686	0.00206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04523	0.0	0.0	0.0	0.0	0.09011	0.0	0.02165	0.0289	0.0	0.46919	0.0
s__Clostridium_sp_CAG_58	0	0.18849	0.0	0.14814	0.0	0.05172	0.00287	0.00364	0.04229	0.32121	0.05137	0.0	0.1103	0.40596	0.2944	0.07417	0.0	0.0	0.11619	0.02513	0.02634	0.0	0.00429	0.0	0.18122	0.0	0.0	0.01089	0.05583	3.17706	0.09811	0.0	0.0	0.06817	0.0	0.0	0.0	0.07657	0.08589	0.00559	0.04377	0.00284	0.0	0.2235	0.15235	0.0	0.0	0.0	0.0	0.01674	0.1119	0.0	0.0	0.0	0.0	0.0153	0.12585	0.0	0.00759	0.00746	0.04874	0.0	0.0	0.19799	0.0	0.0	0.0	0.0	0.0	0.0	0.14732	0.0	0.09703	0.02333	0.0	0.0	0.23764	0.0	0.56068	0.0	0.0	0.0	0.01727	0.00831	0.0	0.0	0.00325
s__Dorea_longicatena	0	0.1878	0.27035	6.14645	0.76869	1.22793	0.01308	0.0	0.64798	5.79696	0.0	0.0	0.17102	0.0	0.24572	0.0	1.68087	12.94043	0.0	2.56906	1.0919	0.31219	0.08161	0.20599	0.16757	0.0	0.56745	0.14921	0.0	0.0	0.98728	0.0	3.11576	2.61799	1.59076	2.87693	0.0	1.95078	0.0	0.91928	1.21325	6.48606	0.00194	0.0	5.68548	0.12047	2.66126	4.9367	1.55812	0.0496	0.14625	2.08755	0.0	0.0	1.59741	0.43281	0.0	0.0	1.94118	2.06175	3.75527	1.67661	0.2291	0.00532	0.87153	0.16628	0.03876	2.52945	0.02381	0.0	3.169	0.86861	0.10034	1.70377	1.20748	0.25476	0.69544	0.75476	2.35671	2.35219	0.0	1.92083	2.73438	0.42791	0.0	0.0	0.23783
s__Anaerotignum_lactatifermentans	0	0.17097	0.05283	0.0	0.0	0.0	0.02271	0.0	0.0	0.04293	0.0212	0.40099	0.15679	0.0	0.0	0.6193	0.1692	0.18467	0.01229	0.0	0.0	0.41669	0.02832	0.0	0.0	0.2738	0.0	0.0	0.0	0.0	0.07914	0.96676	0.0	0.0	0.0	0.0	0.0	0.14691	0.03684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02879	0.05356	0.0	0.0	0.00208	0.0	0.56849	0.837	0.0	0.00928	2.00853	0.0	0.07043	0.0	0.86785	0.0	0.0	0.19589	0.0	0.0	0.0	0.0	0.03942	0.17345	0.0	0.0	0.62615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10229	0.18773	0.0	1.26267	0.63568	0.0
s__Eggerthella_lenta	0	0.14813	0.0	0.42529	0.0	0.05607	0.00306	1.12534	0.0	2.04578	0.18069	0.07075	0.11296	0.0	0.0	0.08254	0.0	0.07663	0.04926	0.0	0.0	0.01077	0.04641	0.0	0.0	0.17342	0.0	0.00759	0.01591	0.51823	0.02647	0.86727	0.03541	0.0	0.03456	0.02612	0.01125	0.03169	0.01251	0.0	0.0	0.0	0.31095	0.03055	0.05773	0.0	0.03628	0.29217	0.0	0.00715	0.0	0.0	0.19999	0.09144	0.08313	0.03094	0.0	0.63055	0.0	0.0	0.0	0.07656	0.04011	0.0	0.03693	0.0	0.00854	0.0524	0.0	0.01051	0.00392	0.0	0.0	0.09538	0.20727	0.0	0.0	0.0095	0.0	0.00957	0.08586	0.08858	0.0	0.00429	0.0	0.79825	0.0
s__Clostridium_clostridioforme	0	0.14559	0.0	0.0	0.00604	0.0	0.0	0.0	0.0	0.14874	0.00919	0.0	0.09436	0.00985	0.0	0.0	0.0	0.03851	0.01152	0.0	0.0	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	1.43298	5.28813	0.00278	0.0	0.01661	0.0	0.0	0.0	0.0	0.01389	0.04867	0.0	0.0	0.00239	0.02812	0.1992	0.0	0.0	0.0	4.00208	0.0	0.0	0.0	0.0	0.04836	0.0	0.17175	0.0	0.46894	0.04252	0.0	0.0	0.0	0.16797	0.0	0.0	0.03897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00675	0.0	0.0	0.0	0.00599	0.0	0.0	0.0	0.08058	0.24324	0.0	0.62555	0.03119	0.0
s__Lawsonibacter_asaccharolyticus	0	0.12238	0.0	0.08353	0.0	0.02639	0.0	0.0	0.00322	0.01281	0.0	0.0	0.41466	0.02559	0.03383	0.0	0.0	0.00829	0.0	0.0	0.0	0.38983	0.0	0.0	0.0	0.00572	0.0	0.04532	0.03927	0.0	0.05621	0.0	0.0	0.0	0.0	0.00556	0.0	0.0	0.03796	0.01307	0.47209	0.0	0.0	0.03053	0.20264	0.0	0.0	0.00225	0.06315	0.04374	0.14092	0.0	0.07448	0.19076	0.0	0.0	0.0	0.0	0.0	0.00155	0.0	0.0	0.02652	0.00187	0.00142	0.01531	0.0	0.00174	0.0184	0.0	0.02001	0.0	0.00894	0.00281	0.0574	0.10915	0.0	0.0	0.00552	0.0	0.00673	0.07513	0.0	0.0048	0.02302	0.00569	0.0015
s__Erysipelatoclostridium_ramosum	0	0.10997	0.01223	0.01367	0.0	0.0	0.02489	1.54973	0.0	0.0	0.03349	0.58622	0.01448	0.00587	0.0	1.13587	0.0	0.43661	0.35201	0.0	0.0	0.05182	0.0	0.0	0.015	1.20651	0.0	0.14821	0.01242	0.0	0.0021	2.53451	0.0	0.06782	0.37547	0.0	0.8758	0.0	0.2535	0.0	0.0	0.0	0.0	0.71274	0.02777	0.0	0.0	0.14815	0.0	0.0	0.0	0.40221	0.04642	1.55727	1.18476	0.0	0.02212	0.01131	0.0	0.10401	0.0	1.0077	0.0	0.26856	0.0	0.24738	0.0	0.0	0.0	0.0	0.00292	0.0	0.0	0.05006	0.0	0.0	0.0	0.0	0.0	0.0	0.142	0.03881	0.4595	0.0047	0.48585	0.29033	0.0
s__Oscillibacter_sp_CAG_241	0	0.10673	0.0	0.0	0.0	0.19168	0.0	0.0	2.41215	0.08619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3677	0.03531	0.00411	0.05284	0.00046	0.0	0.13793	0.05378	0.0	0.0	0.43821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61796	0.0	0.0	0.12534	0.0	0.01739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0266	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.03069	0.0	0.28696	0.07165	0.0	0.0	0.00709	0.0	0.0	0.0	0.0	0.0	0.0	0.13923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_curvatus	0	0.09971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseburia_hominis	0	0.0969	0.0	0.07509	1.08984	1.13401	0.09747	0.03055	1.49412	0.59623	0.0	0.0	0.0	0.0	0.58258	0.0	0.0	0.7723	0.02744	0.07485	0.38778	2.1571	0.00884	0.0	0.82146	0.03026	0.00069	0.10315	0.0	0.0	0.03999	0.0	0.08057	1.18834	0.29498	0.12901	0.0	0.0	0.31633	1.00557	0.07097	0.0	0.53068	1.36723	0.8507	0.07551	0.1366	0.0	0.09935	0.06214	0.0	0.0	5.25479	2.26052	0.28634	0.18233	0.0	0.0	0.00295	0.12414	7.4825	0.21439	0.41683	0.0	0.14008	0.43697	0.0	0.3907	0.31636	0.0	4.31868	0.03772	0.50674	0.27668	0.15151	0.57397	0.21062	0.0	4.70471	0.02838	0.0	3.19033	0.23094	0.95485	0.06185	0.0	0.0
s__Ruminococcus_gnavus	0	0.09455	0.0	4.54617	0.10878	0.0	0.0	32.53906	0.0	0.54081	0.06914	2.60169	0.07349	0.07325	0.447	16.76185	0.0	0.74756	0.94185	0.11023	0.00366	0.24117	0.07396	0.0	0.0	0.30854	0.0	0.0	0.02059	2.65199	0.34106	14.41152	0.07335	1.62108	3.57251	0.0	9.10853	0.0	0.55403	0.0	0.0	2.64759	0.45766	0.61385	2.61682	0.0	0.0	3.93867	0.12905	0.01081	0.0	1.97596	0.09576	0.0	3.23916	0.00491	0.04779	1.1527	0.12034	0.30938	0.0	2.99841	0.25559	0.49845	0.02438	0.00529	0.0	0.0	0.0	0.38908	1.32662	0.00455	0.0	0.04549	0.14933	0.03029	0.0	0.49456	0.0	0.07538	0.76559	8.13264	2.42429	0.0	0.0	0.11582	0.0
s__Eisenbergiella_tayi	0	0.08081	0.0	0.03289	0.01388	0.0	0.0	0.0	0.0	0.14186	0.01115	0.0	0.0	0.03595	0.0	0.0	0.0	0.0	0.00351	0.0	0.0	0.01441	0.0	0.0	0.0	1.27677	0.10757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.09685	0.0	0.0	0.28547	0.00596	0.0	0.0	0.03876	0.01124	0.00034	0.0	0.0	0.0	0.29664	0.0	0.0	0.0	0.0	4.31788	0.0	0.0	0.0	0.0	0.31546	0.00094	0.11238	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.00253	0.0	0.0	0.0	0.0	0.0	0.07638	0.0	0.00136	0.0	0.00611	0.10071	0.0	0.0	0.0
s__Clostridium_bolteae	0	0.08065	0.0	0.00123	0.00541	0.0062	0.03092	0.0	0.0	0.58985	0.02308	0.1974	0.04529	0.00875	0.0	0.04581	0.0	0.04858	0.00367	0.0	0.0	0.05159	0.0013	0.0	0.00144	0.06981	0.0	0.0	0.04244	0.0	0.04763	0.97001	0.01551	0.02896	0.00073	0.0	0.0	0.0	0.03074	0.0	0.0	0.02129	0.0	0.1895	0.00377	0.0	0.0	0.43605	0.00272	0.00854	0.0	0.00968	0.28967	0.0	0.1995	0.01588	0.0	0.36261	0.0	0.0	0.0	0.13518	0.0	0.0146	0.01032	0.03931	0.0	0.0	0.0	0.0	0.0046	0.0	0.0	0.00261	0.01305	0.0	0.0	0.0	0.0	0.0	0.13455	0.02411	0.00559	0.00916	0.0	0.01375	0.0
s__Eubacterium_siraeum	0	0.05687	0.0	0.00026	0.0	0.02701	0.0	0.0	1.3632	0.00263	0.0	0.0	0.0	0.82656	0.12886	0.42715	0.0	0.0	0.0	0.0	0.02124	2.66171	0.0	0.0	1.3146	0.77341	0.34512	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	3.80305	0.0	0.0	24.70525	0.43208	0.02846	0.0	0.26575	21.49028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30541	0.0069	0.0	0.0	0.0	0.0	0.0	0.30998	0.0	0.0	0.0	0.0	0.44052	0.0	32.43962	0.14105	0.0	0.0	0.0	26.97625	0.0	0.0	0.0	0.0	0.0	6.54378	0.0256	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_infantis	0	0.05547	0.0	0.00054	0.05196	0.0	0.0	0.0	0.00166	0.35245	0.0	0.0	0.0	0.10346	0.0	0.03298	0.0	0.05665	0.0	0.0	0.0	0.00471	0.11423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39614	0.0	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.24346	0.01294	0.0	0.01277	0.0	0.0	0.0	0.0	0.0	0.04271	0.59045	0.0	0.0395	0.0	0.0	0.0	0.0	0.0086	0.0	0.0	0.0	0.0	0.05698	0.0	0.0	0.0	0.0	0.0	0.04128	0.19431	0.0	0.0	0.34551	0.0	0.00591	0.0	0.0	0.0	0.03748	0.0	0.24407	0.0018	0.0	0.0	0.00132	0.0
s__Eubacterium_ventriosum	0	0.05296	0.0	0.0	0.0	0.0	0.0	0.0	0.01773	0.33372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10414	0.0	0.73897	0.42474	0.0	0.01052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283	0.0	0.0	0.35042	0.0	0.0	0.35299	0.0	0.033	0.0	0.0	0.01586	0.0	0.0	0.00734	0.0	0.83214	0.0	0.0	0.0	0.28229	0.0	0.0	0.0	0.62744	0.08146	1.72428	0.24106	0.0	0.0	0.22055	0.18594	0.13827	0.0066	0.0	0.0	1.67308	1.30346	0.07686	0.08118	0.0	0.17031	0.0	0.92423	0.0	0.1124	0.0	0.17047	0.00239	0.0	0.0	0.0	0.0
s__Clostridium_leptum	0	0.04891	0.0	0.01822	0.07528	0.03562	0.0	0.0	0.03952	1.04518	0.01848	0.0	0.0	0.01277	0.0	0.02268	0.0	0.88812	0.0	0.0	0.0	0.24908	0.01584	0.3132	0.00286	0.00066	0.03852	0.0	0.0095	0.0	0.0099	0.0	0.00417	0.0	0.0	0.19312	0.0	0.09369	0.00096	0.01218	0.09681	0.0	0.16142	0.02713	0.0073	0.0	1.75823	0.16928	1.47595	0.0	0.0407	0.00974	0.49712	0.15512	0.20522	0.0299	0.0	0.08086	0.0634	0.06347	0.08972	0.21082	0.0	0.0	0.01276	0.04634	0.0	0.00352	0.05396	0.0	0.15248	0.0	0.00752	0.33664	0.00708	0.67343	0.5073	0.0	0.04772	0.02337	0.0	0.5839	0.0	0.0	0.0	0.4459	0.32357
s__Streptococcus_vestibularis	0	0.04864	0.0	0.0005	0.19936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05461	0.17204	0.0	0.0	0.0	0.03414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13137	0.0	0.0	0.0	0.0	0.0	0.1309	0.0	0.0	0.0	0.06321	0.0	0.0	0.0	0.0	0.0	0.0	0.19777	0.0	0.0	0.0	0.0	0.0	0.00472	0.02419	0.00699	0.0	0.0	0.0	0.0	0.01035	0.0	2.44123	0.0	0.05669	0.02503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36033
s__Prevotella_sp_CAG_891	0	0.04848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00276	0.0	0.0	0.0	0.0	0.0	9.10729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.43939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Citrobacter_amalonaticus	0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Blautia_sp_CAG_257	0	0.04249	0.01348	0.0	0.0	0.0	0.0	2.52281	0.0	0.64492	0.21015	0.87774	0.07452	0.00886	0.0	0.61205	0.49804	0.0	0.0006	0.0	0.0	0.0304	0.26895	0.0	0.0	2.48717	0.0	0.0	0.33318	0.0	0.26197	0.98708	0.31343	0.07146	0.0	0.0	0.0	0.0	0.24745	0.0	0.0	0.0	0.04118	0.00788	0.0	0.0	0.0	4.96885	0.04151	0.00238	0.0	0.23566	0.0	0.02287	0.03399	0.0	0.0	0.14844	0.0	0.0	0.0	0.02848	0.0	0.0	0.00128	0.0	0.0	0.0	0.0	0.10011	0.21842	0.0	0.0	0.06559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24164	1.64786	0.0	4.81685	2.55082	0.0
s__Agathobaculum_butyriciproducens	0	0.0406	0.0	0.05258	0.07238	0.26681	0.16613	0.03519	0.00887	0.97288	0.05744	0.0	0.00277	0.33762	0.05994	0.03859	0.0	0.27491	0.0	0.04173	0.12407	0.02418	0.25277	0.0	0.0	0.0	0.0	0.0037	0.06907	0.0	0.08752	0.0	0.29691	0.33016	0.07203	0.0	0.0	0.04804	0.0	0.01042	0.27862	0.0165	0.23362	0.0	0.0025	0.0	0.0	0.0	0.00225	0.04146	0.26035	0.0	0.2199	0.00924	0.18564	0.06852	0.00591	0.0	0.42366	0.12488	0.02823	0.15397	0.20811	0.05242	0.10687	0.01956	0.02408	0.63802	0.01121	0.03457	0.06645	0.37505	0.17108	0.18603	0.24312	0.05837	0.02274	1.06263	0.21772	0.01935	0.57654	0.39968	0.04901	0.00787	0.0	0.0	0.04673
s__Clostridium_lavalense	0	0.03541	0.0	0.0	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	0.0	0.0	0.01745	0.0	0.0	0.00151	0.0	0.0	0.0	0.0	0.0	0.0	0.11476	0.0	0.00626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00746	0.0	0.00075	0.0	0.34653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01037	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01216	0.0	0.01175	0.0
s__Rothia_mucilaginosa	0	0.03391	0.0	0.0	0.05995	0.0	0.0	0.0	0.00346	0.04966	0.0	0.0	0.0	0.04094	0.0	0.03937	0.10346	0.04742	0.0	0.0	0.0	0.0	0.06858	0.01469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343	0.05801	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.24645	0.03095	0.0	0.0	0.01127	0.0	0.0	0.0	0.0	0.00732	0.12905	0.0	0.0	0.00576	0.0	0.0	0.0	0.02442	0.03124	0.0	0.00349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01432	0.0744	0.0	0.0	0.05864	0.0	0.00925	0.0	0.0	0.0	0.0	0.0	0.04966	0.0	0.0	0.0	0.0	0.0
s__Clostridium_citroniae	0	0.02067	0.0	0.02418	0.01061	0.0	0.0	0.0	0.0	0.0243	0.0	0.20944	0.05236	0.0012	0.00922	0.0	0.0	0.11602	0.02251	0.0	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	0.02369	0.33362	0.00058	0.4691	0.0	0.0	0.0	0.0	0.0	0.0	0.02535	0.0	0.0	0.0	0.0	0.02756	0.0	0.00087	0.0	0.03555	0.00645	0.01092	0.0	0.0	0.00156	0.0	0.03088	0.0	0.0	0.0	0.0	0.0	0.0	0.01285	0.0	0.00127	0.00255	0.011	0.0	0.00527	0.0	0.0	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07478	0.0	0.0	0.0	0.0	0.0	0.02147
s__Roseburia_faecis	0	0.01863	0.0	0.0	0.77898	0.03864	0.0	0.00401	0.45579	4.00206	0.15005	0.0	0.00965	0.86952	2.16153	0.0	0.0	0.43744	0.00331	0.28089	7.08337	0.01836	0.55862	0.0	0.51686	0.78497	0.44205	0.42461	0.0	1.72059	0.00357	0.0	0.0	0.0	0.11728	0.0	0.0	3.41793	0.05353	0.0	0.98836	0.0	4.83041	0.0	0.14818	0.48114	0.13429	0.0	0.14725	0.0	6.44057	4.57444	1.65029	0.0	0.7359	1.71317	0.00633	0.0654	0.67614	0.96405	3.8315	0.58491	0.2735	0.74383	1.20783	0.42342	0.01559	0.23187	1.57127	0.0	2.81393	0.0	0.18475	1.319	0.083	0.96805	4.81422	34.98129	0.13603	0.67446	3.34655	1.49415	0.57088	0.0	0.0	0.227	0.0
s__Hungatella_hathewayi	0	0.01721	0.01304	0.01617	0.00885	0.0	0.0	0.0	0.0	0.0	0.0	3.76219	0.61875	0.11597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00482	0.0	0.0	0.2676	0.00899	3.80218	0.0	0.00655	0.0	0.00853	0.0	0.0	0.0	0.01721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0246	0.0	0.0	0.0	0.0	0.00681	0.0	0.00937	0.0	0.01581	0.0357	0.0	0.0	0.0	0.0037	0.00394	0.02694	0.06189	0.00808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00325	0.0	0.00146	0.0	3.06739	0.01277
s__Firmicutes_bacterium_CAG_110	0	0.01719	0.0	0.0	0.0	0.0	0.0	0.0	0.20145	0.0	0.0	0.0	0.0	0.0	0.12897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16658	0.00073	0.0	0.06138	0.00424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11099	0.0	0.0	0.0	0.0	0.0	0.27283	0.0	0.20547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00094	0.0	0.0	0.0	0.27026	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.5816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
