clade_name	NCBI_tax_id	SP_101SPI_T016	SP_104SPI_T016	SP_105SPI_T016	SP_122SPI_T016	SP_122SPT_T016	SP_123SPI_T016	SP_123SPT_T016	SP_124SPI_T016	SP_125SPI_T016	SP_129SPI_T016	SP_129SPT_T016	SP_132SPI_T016	SP_132SPT_T016	SP_133SPT_T016	SP_143SPI_T016	SP_143SPT_T016	SP_144SPI_T016	SP_148SPI_T016	SP_161SPI_T016	SP_162SPI_T016	SP_162SPT_T016	SP_163SPI_T016	SP_163SPT_T016	SP_164SPI_T016	SP_164SPT_T016	SP_184SPI_T016	SP_184SPT_T016	SP_186SPI_T016_R	SP_187SPI_T016	SP_187SPT_T016_R	SP_189SPI_T016	SP_191SPI_T016	SP_201SPI_T016	SP_201SPT_T016	SP_221SPT_T016_R	SP_222SPI_T016	SP_224SPI_T016	SP_224SPT_T016	SP_230SPI_T016	SP_241SPT_T016	SP_242SPI_T016	SP_242SPT_T016_R	SP_243SPI_T016	SP_261SPI_T016	SP_261SPT_T016	SP_262SPI_T016	SP_262SPT_T016	SP_264SPI_T016	SP_281SPI_T016	SP_282SPI_T016	SP_282SPT_T016_R	SP_283SPI_T016	SP_283SPT_T016	SP_284SPI_T016	SP_284SPT_T016	SP_285SPI_T016	SP_285SPT_T016	SP_286SPI_T016	SP_286SPT_T016	SP_287SPI_T016	SP_287SPT_T016	SP_288SPT_T016	SP_302SPI_T016	SP_302SPT_T016	SP_303SPI_T016	SP_303SPT_T016	SP_304SPI_T016	SP_305SPI_T016	SP_305SPT_T016	SP_321SPI_T016	SP_321SPT_T016	SP_322SPI_T016	SP_322SPT_T016	SP_323SPI_T016	SP_323SPT_T016	SP_324SPI_T016	SP_324SPT_T016	SP_325SPI_T016	SP_326SPI_T016	SP_343SPI_T016	SP_343SPT_T016_R	SP_344SPI_T016_R	SP_344SPT_T016	SP_345SPI_T016	SP_345SPT_T016	SP_361SPI_T016	SP_361SPT_T016	SP_363SPI_T016_R	SP_381SPI_T016	SP_381SPT_T016	SP_382SPI_T016	SP_382SPT_T016	SP_383SPI_T016	SP_383SPT_T016	SP_384SPI_T016	SP_384SPT_T016	SP_385SPI_T016	SP_385SPT_T016	SP_386SPI_T016	SP_386SPT_T016	SP_387SPI_T016	SP_387SPT_T016	SP_388SPT_T016	SP_389SPI_T016	SP_401SPI_T016	SP_401SPT_T016	SP_402SPT_T016	SP_403SPT_T016	SP_502SPI_T016	SP_502SPT_T016	SP_503SPT_T016	SP_601SPI_T016	SP_602SPI_T016
s__Eubacterium_brachy	0	0.0	0.0	0.0	0.0	0.0	0.0	0.29495	0.0	0.55781	0.55465	0.0	0.0	0.0	0.0	0.37678	0.0	0.0	0.0	0.00254	0.0	0.0	0.59531	1.10299	0.0	0.0084	0.0	1.25618	0.15987	0.38369	1.57993	0.01032	0.0	0.19437	0.0	0.0	20.41166	0.82028	0.69566	0.0	0.0	30.57178	0.0	0.0	0.29623	8.34057	0.0	0.0	1.17809	3.75717	0.85587	0.00541	0.0	0.0	0.0	0.0	1.30273	2.75872	0.0	0.0	0.18281	0.00642	0.0	0.0	0.0	0.0	0.0	1.81967	0.03512	0.0	0.21138	0.0	0.0	0.79014	0.29907	0.34167	1.12648	0.0	0.0533	0.31922	1.11023	0.0	0.0	0.0	0.0	0.0	2.47	0.0	0.35497	0.0	0.0	1.71418	0.58155	1.2113	0.0	1.3746	0.0	0.31417	0.0	0.0	0.01833	0.05922	0.0	0.0	0.0	0.0	0.0	0.0	0.00988	1.00048	0.0	0.0	0.22084	0.00583
s__Eubacterium_saphenum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.09312	0.0	2.6916	4.81758	0.0	0.0	0.0	0.0	0.7032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02374	0.0	2.63492	0.0	0.0	0.12733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00551	0.04717	0.0	0.0	0.0	0.0	0.0	0.0	0.08625	3.67127	0.0	0.0	0.0	0.0	0.0	0.04569	0.0	0.0	0.0	3.56844	0.08783	0.0	3.49249	0.07338	0.0	0.27427	1.90852	6.0276	0.0	0.0	0.38064	0.0	0.0	1.27698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93967	0.80525	0.0	3.08152	0.0	0.05073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46665	0.0	0.0	0.0	0.0
s__Haemophilus_sp_HMSC71H05	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109	0.0	0.0	0.0	0.01771	0.0	0.00547	0.0	0.0	0.0	0.0	0.0	0.10709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_mitis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.03046	0.0	0.27539	0.0	0.0	9.6126	52.4264	0.0	0.06904	0.0	0.0	0.285	0.00823	0.11404	0.1106	0.12944	0.21603	0.0	0.00441	2.7881	0.23736	1.58545	0.88485	0.36941	0.00977	0.26661	0.0	0.07373	0.0	0.0	0.74422	0.5215	0.0	0.0	0.0	1.40963	0.0	0.0	0.0	8.92958	3.80723	0.01612	0.03534	0.0	0.00859	0.00644	0.21541	0.0	6.6204	0.0	0.0	0.0	0.898	0.0	1.82648	0.46004	0.0	0.02621	0.0	0.0	0.0	0.0	0.01456	0.06609	1.06514	0.0	0.0	0.3985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63813	1.87588	0.0	0.0	0.0	0.00291	0.32995	0.01473	0.28578	25.90603	0.0	0.32852	0.0	0.02952	0.0	0.0	0.0	0.36267	0.0	0.0	0.0	1.61067	0.00199	0.42973	0.0
s__Eubacterium_minutum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01915	0.0	0.0	0.0	0.0	0.0	0.0	0.11028	0.14849	0.0	0.0	0.0	0.02858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32427	0.11825	0.0	0.0	0.03626	0.0	0.0	0.0	0.0	0.19956	0.0	0.0	0.0	0.0	1.63799	0.0	0.0	0.0	0.04051	0.0	0.0	0.0	0.0	0.0	0.0	1.68073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Moraxella_osloensis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Morococcus_cerebrosus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Treponema_lecithinolyticum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.63235	0.0	0.0	0.0	0.0	0.0	0.07213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00472	0.0	0.63427	0.0	0.0	0.05819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.32386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86907	0.0	0.0	0.0	0.0	0.0	0.0	0.03014	5.27513	0.0	0.0	0.0	0.0136	0.0	1.93479	0.0	0.0	0.0	3.58081	0.09462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02438	0.0	0.88343	0.0	0.0	0.0	20.70287	0.0	1.71026	0.0	0.0	0.0	0.0	2.10314	0.43402	0.0	0.0	0.5959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89222	0.0
s__Campylobacter_rectus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14568	0.69364	0.0	0.0	0.0	0.0	0.00296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.0	0.38485	0.0	0.0	0.00648	0.00433	0.0	3.14063	0.0	0.0	0.0	0.0	0.0	0.09293	0.0	0.0	0.0	0.0	0.41258	0.02397	0.0	0.0	0.00896	0.22719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44112	0.00646	0.0	0.0	0.0	0.0	0.0	1.0674	0.12743	0.0	1.93258	0.0	0.0	0.02017	0.269	1.0967	0.22615	0.0	0.0	0.31567	0.0	0.0	2.58883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01516	0.35053	0.0	0.44432	0.0	0.0	0.0	0.0	0.0	0.10056	0.21964	0.0	0.0	0.0	0.0	0.0	0.0	2.1887	0.0	0.0	0.0	0.0
s__Aggregatibacter_aphrophilus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6946	0.0	0.0	2.36063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06958	0.13776	2.00055	0.0	0.0	0.00531	0.0	0.20974	0.0	0.0	0.0	0.0	0.0	0.0	0.17119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01121	0.0	0.54174	0.0	0.0	0.0	0.0	0.0	0.01677	0.0	3.46856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49332	0.0	0.0	0.0	0.0	1.82776	0.07217	0.76237	0.01843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00499	0.0	0.0	0.1229	0.0	0.0	0.0	0.0	0.0	1.1781	0.01643	0.0	0.0	0.0
s__Eubacterium_yurii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09909	0.0	0.0	0.0	0.0	0.0	0.0	0.01106	0.0	0.0	0.0	0.00852	0.0	0.0	0.0	0.0	0.0	0.0	0.03992	0.00156	0.0	0.15366	0.03852	0.00844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11215	0.0	0.0	0.02178	0.03706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42218	0.0	0.0	0.0	0.0	0.0	0.11001	0.03887	0.0	0.0	0.01459	0.0	0.0	0.0	0.0	0.0	0.0	0.02649	0.0	0.0	0.0	0.0	0.2981	0.0	0.0	0.0	0.0	0.0	0.0	0.94326	0.0	0.0	0.64393	0.0	0.04892	0.0	0.0	0.0	0.0	0.06781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47945	0.0	0.0	1.02637	0.0
s__Prevotella_buccae	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08249	0.0	0.0	0.0	0.0	0.63456	0.21765	0.0	0.0	0.0	0.0	0.07098	0.0	0.0	0.01629	0.0	0.0	0.0	0.18298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08725	0.02116	0.0	0.0	0.0	0.00832	0.0	0.0	0.0	0.0	1.16299	0.0	0.0	0.64749	0.0	0.0	0.0	0.06159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01665	1.11319	0.0	0.0	0.0	0.05469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16759	0.0	0.59839	0.0	0.0	0.0	0.0	0.12591	0.0	0.0	0.0	0.0	0.0	0.0	0.00555	0.0	0.00573	0.0	0.0
s__Acinetobacter_johnsonii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01787	0.0	0.0	0.0	0.00045	0.0	0.0	0.1336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_oral_taxon_376	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28164	0.08957	0.0	0.0	0.0	0.00466	0.0	0.0	0.00125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40318	0.0	0.0	0.0	0.0	0.0	0.0	0.01678	0.0	0.0	0.0	0.2864	1.05516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.82911	0.21892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09772	0.0	0.0	0.0	0.0	1.05016	0.0	0.0	0.0	6.29651	0.04016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Treponema_vincentii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02344	0.0107	0.0	0.0	0.0	0.0	0.15947	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.00118	0.0	0.0	0.0	0.15747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.00933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27465	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0506	0.0	0.0	0.36895	0.0	0.0	0.0	0.0	0.00608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245	0.0	0.0	0.21817	0.0	0.0	0.0	0.0	0.0	0.0	0.00357	0.0	0.0	0.0	0.0	0.0	0.00561	0.0	0.0	0.0	0.0	0.0
s__Treponema_medium	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222	0.14257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00447	0.00671	0.0	0.0	0.0	0.36378	0.00682	0.0	0.00151	0.00131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.00081	0.0	0.0	0.00162	2.35137	0.0	0.0	0.0	0.0	0.0	0.0	0.12512	2.148	0.0	0.0	0.0	0.03632	0.0	0.03183	0.0	0.0	0.0	0.06921	0.00532	0.0	0.29067	0.04187	0.0	0.031	0.0	0.0	0.05806	0.0	0.05656	0.01425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05568	0.32974	0.0	0.0	0.41775	0.0	0.0	0.0	0.0	0.0	0.0	0.00221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lawsonella_clevelandensis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.72562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06719
s__Bacteroidetes_bacterium_oral_taxon_272	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11331	0.0	0.0	0.0	0.05813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01816	0.0	0.0	0.0	0.2333	0.0	0.0	0.00657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05397	0.0	0.0	0.0	5.22296	0.1679	0.0	0.0	0.0	0.25914	0.0	0.0	0.09631	0.0	0.0	0.0	0.0	0.0	5.35587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22041	0.0	1.1222	0.0	0.0	0.0	0.32831	0.00062	0.0	0.0	0.0	0.0	0.0	0.0	0.00165	0.0	0.0	0.0	0.0
s__Parascardovia_denticolens	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.18712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02424	6.63233	0.0	0.0	0.0	0.0	0.0	0.0	66.11141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07426	0.0	0.0
s__Mitsuokella_sp_oral_taxon_131	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00274	0.0	0.0	0.0	0.0	0.01943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_multisaccharivorax	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lactobacillus_fermentum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Selenomonas_sp_oral_taxon_126	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50552	0.0	0.0	0.0	0.00255	0.0	0.0	0.02728	0.53404	0.0	0.0	0.0	0.24158	0.0	0.0	0.19621	0.00812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.88145	0.0	0.0	0.06464	0.0059	0.0	0.01269	0.0	0.03492	0.0	0.0	0.0127	0.0	0.0	0.0	0.36797	0.07245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03589	0.0	0.0	0.14352	0.0	0.0	0.0	0.0	0.00999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01292	0.45513	0.0	0.0	0.0	0.04787
s__Streptococcus_massiliensis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Olsenella_scatoligenes	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06381	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_baroniae	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10922	0.0	0.0	0.0	0.0	0.15917	0.0	0.01785	0.0315	0.0	0.0	0.0	0.84797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01767	0.80026	0.0	0.0	0.0	0.16865	0.0	0.06019	0.0	0.0	0.0	0.0	0.0	0.98281	2.90187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43867	0.0	0.0	0.0	0.45515	0.0	0.0	0.66008	0.0	0.29796	0.0	0.0	0.0	0.86109	0.12825	0.04091	0.0	0.0	0.0	0.0	0.01473	0.53802	0.0	0.0	0.23561	0.0
