clade_name	NCBI_tax_id	DHAK_C10_M	DHAK_C13_M	DHAK_C14_M	DHAK_C15_M	DHAK_C16_M	DHAK_C18_M	DHAK_C19_M	DHAK_C2_M	DHAK_C22_M	DHAK_C23_M	DHAK_C24_M	DHAK_C25_M	DHAK_C3_M	DHAK_C4_M	DHAK_C5_M	DHAK_C6_M	DHAK_C7_M	DHAK_C9_M	DHAK_HA	DHAK_HAA	DHAK_HAB	DHAK_HAC	DHAK_HAD	DHAK_HAE	DHAK_HAF	DHAK_HAG	DHAK_HAH	DHAK_HAI	DHAK_HAJ	DHAK_HAK	DHAK_HAL	DHAK_HAM	DHAK_HAN	DHAK_HAO	DHAK_HAP	DHAK_HAR	DHAK_HAT	DHAK_HAU	DHAK_HAV	DHAK_HAX	DHAK_HAZ	DHAK_HB	DHAK_HBA	DHAK_HBB	DHAK_HBC	DHAK_HBD	DHAK_HBE	DHAK_HBF	DHAK_HBG	DHAK_HBH	DHAK_HBI	DHAK_HBJ	DHAK_HBK	DHAK_HBL	DHAK_HBM	DHAK_HBR	DHAK_HBV	DHAK_HBW	DHAK_HBY	DHAK_HBZ	DHAK_HC	DHAK_HCA	DHAK_HCB	DHAK_HCD	DHAK_HCF	DHAK_HCH	DHAK_HCI	DHAK_HCJ	DHAK_HCK	DHAK_HCL	DHAK_HCM	DHAK_HCN	DHAK_HCO	DHAK_HCP	DHAK_HCQ	DHAK_HCR	DHAK_HCS	DHAK_HCT	DHAK_HCU	DHAK_HCV	DHAK_HCW	DHAK_HCY	DHAK_HCZ	DHAK_HD	DHAK_HDA	DHAK_HDB	DHAK_HDC	DHAK_HDD	DHAK_HDE	DHAK_HDF	DHAK_HE	DHAK_HF	DHAK_HG	DHAK_HI	DHAK_HJ	DHAK_HK	DHAK_HL	DHAK_HM	DHAK_HN	DHAK_HO	DHAK_HP	DHAK_HQ	DHAK_HR	DHAK_HS	DHAK_HT	DHAK_HU	DHAK_HV	DHAK_HW	DHAK_HY	DHAK_HZ
s__Fusobacterium_mortiferum	0	0.0	0.0	0.0	0.0	0.0	0.15139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02327	0.0	0.0	0.0	0.0	0.0	0.89372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_sp_CAG_357	0	0.0	0.0	0.0	0.0	0.0	0.0	1.52615	0.0	1.803	0.0	0.0	0.0	0.0	0.0	0.77756	0.0	0.0	1.14803	0.0	0.0	0.0	5.76483	0.0	7.6648	2.91256	0.0	3.7663	6.46041	2.99828	0.0	0.0	0.0	0.0	0.0	0.0	1.57225	0.0	36.43369	0.0	0.0	0.0	6.36946	0.0	0.0	0.0	0.0	0.13102	7.84047	0.0	0.0	0.0	0.0	0.0	20.19604	0.0	19.454	0.0	0.0	0.0	0.0	0.0	27.60963	0.0	0.0	0.30727	11.59495	0.0	0.0	0.0	0.0	0.0	0.35997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19616	1.01372	0.0	0.0	19.46276	0.0	0.0	0.0	0.0	0.0	0.0	7.51556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.16586	1.50998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_galacturonicus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.84487	0.0	0.0	0.0	0.12731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18989	0.0
s__Parasutterella_excrementihominis	0	0.0	0.0	0.0	0.0	0.0	0.0	0.12684	0.99541	1.76342	0.0	0.24528	0.0	0.0	0.0	0.12739	0.0	0.0	1.16556	0.0	0.0	0.13901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5817	0.0	0.1064	0.0	0.0	0.0	0.0	0.0	0.0	2.31814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18534	0.0	0.0	0.00663	0.5564	0.1367	0.0	0.44069	0.0	0.0	0.0	0.0	0.59952	0.0	0.57787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28072	0.1613	0.0	0.0	0.0	0.0	0.0	0.012	0.66601	0.0	0.0	0.0	0.0	0.0	0.0	1.34647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_gnavus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.08579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01821	0.0	0.0	0.0	0.0	0.0	0.53432	0.0	0.0	2.54032	0.00727	0.06309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94287	0.15742	0.0	0.0	0.0	0.0	0.20947	0.0	0.0	0.0	5.65836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44613	0.0	4.8286	0.0
s__Blautia_obeum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.06855	0.07437	0.0	0.04899	0.32248	0.02708	0.59374	2.90624	0.0	0.0	0.00631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03059	0.0	0.0	0.0	0.46663	0.33325	0.0	0.25703	0.0	0.0	0.0	0.0	0.96286	0.0	0.00142	0.08227	0.0	0.0	0.0	0.0	0.0	0.06329	0.01844	0.0	0.01864	0.0	0.22639	0.02762	0.20337	0.0	0.0	0.0	0.0	0.0224	0.0	0.0	0.00457	0.0072	0.2195	0.0	0.0	0.0	0.0	0.0	0.0	0.23779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02528	0.0	0.04515	0.0	0.0	0.0	0.0	0.0	0.50706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dorea_formicigenerans	0	0.0	0.0	0.0	0.0	0.0	0.0	0.05778	0.0	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.00287	0.0	0.03842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20905	0.0	0.0	0.02613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65196	0.05068	0.04381	0.01472	0.0	0.0	0.0	0.0	0.0	0.0	0.06649	0.0	0.02259	0.0	0.07664	0.0	0.10084	0.00407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06021	0.33993	0.0	0.0	0.0	0.0	0.0	0.0	0.36666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19495	0.0	0.0	0.0	0.0	0.04465	0.09649	0.0	0.26849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Klebsiella_quasipneumoniae	0	0.0	0.0	0.0	0.0	0.0	0.0	0.05486	0.49705	0.0	0.0	0.0	0.0	0.06804	0.05153	0.0	0.0	0.0	0.0	0.0	1.56099	0.0	0.0	0.37048	0.03857	0.0	0.0	0.0	0.0	0.0	0.10893	0.34539	0.10271	0.0	0.26056	0.34387	0.0	0.81443	0.0	0.80387	0.0	0.94035	0.0	0.0	0.0	0.0	0.95565	0.89421	0.34494	0.0	0.3771	0.10179	7.46763	0.28232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28282	0.0	5.51868	0.0	0.0	0.77933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05928	0.0	0.30249	0.45555	0.89918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44097	0.31138	0.0	0.0	0.0	3.71574	0.18687	0.0	0.0	0.0	1.52884	0.03273	0.0	0.0	0.0	0.02113	0.0	0.0	0.0	0.09014	0.0	0.0	0.0
s__Turicimonas_muris	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00406	0.02005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07874	0.0	0.0	1.96755	0.0079	0.0	0.0	0.00826	0.0	0.0	0.0	0.0	0.0	0.0	0.01305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Klebsiella_pneumoniae	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0872	0.0	0.0	0.0	0.03509	0.0	0.43586	0.0	0.33329	0.0	0.0	0.15317	7.35415	0.18143	0.0	0.56486	0.08762	0.0	0.0	0.1587	0.0	0.0	0.41573	1.46344	0.56243	0.0	1.12525	0.88515	0.0	2.99531	0.0	8.09623	0.0	4.19683	0.0	0.0	0.0	0.0	9.99606	8.7673	0.97956	0.0	4.73476	0.80904	33.60632	0.88339	0.0	0.0	0.02477	0.0	0.0	0.0	0.0	0.09239	0.92835	0.0	8.64895	0.0	0.0	0.61009	0.0	0.0	0.02225	0.21092	0.0	0.0	0.0	0.4476	0.13202	1.68054	12.07394	10.63083	0.0	0.07745	0.0	0.0	0.0	0.36523	0.0	0.0	2.36758	3.8407	0.0925	0.06534	0.05338	15.90642	2.69918	0.0	1.22397	0.0	15.91657	0.80015	0.22419	0.20063	0.0685	0.36973	0.17602	0.14208	0.039	1.01398	0.40767	0.0	0.0
s__Eubacterium_siraeum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6683	0.0	0.0	1.76378	0.0	0.08444	0.32954	0.0	0.0	0.0	0.0066	0.0	0.04141	7.14427	0.0	0.25797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22955	0.0	0.0	0.0	0.0	0.0	0.76698	0.0	0.0	0.0	0.02913	0.0	0.0	0.09484	0.0	0.0	0.0	15.42869	0.0	0.0	0.0	0.03196	0.0	0.0	0.0	0.0	0.48031	3.50973	0.0	0.0	0.0	0.0	0.0	1.21601	0.0	0.0	1.40866	5.23558	0.0	0.13622	1.19972	0.0	0.04353	0.0	1.56565	0.0	0.0	0.0	0.0	0.01136	0.01479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38963	0.0	0.0	0.0	0.0	0.0	0.0	0.36196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48419	0.0	0.0	0.0	0.0	0.0
s__Phascolarctobacterium_faecium	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62481	0.0	0.19593	0.0	0.32585	0.0	0.0	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4658	0.0	0.0	0.0	0.0	0.05684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23985	0.0	0.0	0.13332	0.0	0.0	0.0	0.0	0.0	0.0	0.03548	0.0	0.0	0.0	0.0	0.09459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69434	0.05762	0.0	0.0	0.0	2.44282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_coprocola	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63383	0.0	0.00488	0.0	0.40954	2.91495	0.0	0.0	0.0	0.0	0.0	0.0	0.04174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55001	0.0	0.43012	0.0	3.91457	0.44076	0.11684	0.0	0.01345	0.0	0.0	0.0	0.0	0.18438	0.03584	0.0	1.06455	1.27419	0.0	0.0	0.0	0.0
s__Alistipes_finegoldii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85463	0.0	0.0	0.02204	0.0	0.0	0.0	0.0	0.00271	0.0	0.21195	0.0	0.0	0.0	2.78251	0.0	0.09882	0.0	0.00606	0.0	0.0	0.0	0.0	0.0	0.01593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06574	0.0	0.0	0.0	0.0	0.25256	0.0	0.0	0.0	0.0663	0.0	0.0	0.0	0.0	0.0	0.0	0.14516	0.0	0.0	0.00578	0.02679	0.26056	0.0	0.01766	0.75747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00632	1.01851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11965	0.0	0.0	0.0	0.00209	0.0	0.0	0.0	0.0	0.0	0.05505	0.0	0.0	0.0	0.0	0.0	0.13566	0.00267	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megamonas_funiformis_CAG_377	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Intestinimonas_butyriciproducens	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14208	0.0	0.0	0.0	0.0434	0.0	0.0	0.0	0.0	0.3543	0.0	0.0	0.0	0.0	0.10112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01365	0.0	0.0	0.0	0.6725	0.0	0.0	0.0	0.0	0.0	0.0	0.16332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Enterobacter_cloacae_complex	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57942	0.01966	0.0	0.16624	0.0	0.0	0.0	0.0	1.18803	0.0	0.0365	0.0	0.0	0.0	0.0	0.0	3.37829	0.0	0.0	0.0	0.33458	0.60115	0.57474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.13872	0.0	0.0	0.0	1.24027	0.0	0.0	0.0	0.0	0.43291	0.0664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bilophila_wadsworthia	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06796	0.0	0.0	0.09428	0.0	0.0	0.0	0.0	0.02339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12091	0.0	0.0	0.0	0.0	0.0	0.15873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02013	0.0	0.0715	0.14453	0.0	0.0	0.0	1.08843	0.0	0.0	0.0	0.0	0.0	0.01972	0.13224	0.0	0.0	0.0	0.0	0.0	0.0	0.72243	0.0	0.0	0.0	0.0	0.32367	0.16072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06749	0.0	0.03684	0.0	0.0	0.04318	0.0	0.0	0.10897	0.0	0.0	0.0	0.0	0.01243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruthenibacterium_lactatiformans	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04861	0.0	0.0	0.05931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05374	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03762	0.0	0.42393	0.1874	0.2448	0.53592	0.0	0.0	0.0	12.12518	0.0	0.0	0.19108	0.0	0.0	0.0	0.77285	0.0	0.0	0.0	0.0	0.0	0.0	0.16174	0.0	0.0	0.00792	0.0	1.57871	0.0	0.0	0.0	0.0	0.0	0.0	0.04663	0.00521	0.3025	0.0	0.0	0.0	0.0	0.0	0.05117	0.0	0.0	0.0	0.00666	0.14767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Proteobacteria_bacterium_CAG_139	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0486	0.08017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04731	0.0	0.0	0.0	0.03974	0.0	0.0	0.18964	0.0	0.0	0.0	0.0	0.0	0.0	0.00548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02432	0.0	0.0	0.0	0.0	0.0	0.0	0.03918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_longum	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02066	0.0	0.0	0.00623	0.0	0.0	0.0	0.02407	0.0	0.0	0.19532	0.0	0.0	0.0	0.00814	0.0	0.0	0.00122	0.0	0.0	0.39068	0.01095	0.0	0.09651	6.17348	0.64082	0.0	0.0	0.0	0.0	0.14075	4.20765	0.14206	1.22598	0.05494	0.0	0.0	0.04031	0.05759	6.91328	0.11482	0.10222	17.22786	0.61519	0.0	0.0119	0.99498	7.47669	3.62506	7.71151	0.86384	1.73162	0.0	0.11475	0.67704	0.0	0.0	1.78406	0.00161	0.39199	0.0	0.03478	0.0	0.22244	1.77894	0.02819	0.73513	1.36593	0.01191	0.0	3.31695	0.0413	0.0445	0.0	0.03326	0.11187	0.22545	2.4369	3.46438	0.23599	0.0	0.73586	2.02988	0.01452	0.01745	0.0	0.05542	0.0	0.09605	0.05814	0.0	0.0	0.12525	0.0	0.13727	0.07705	0.0	0.2729	0.13841	1.5842	0.0	0.43731	0.0
s__Clostridium_clostridioforme	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08661	0.01249	4.98727	0.0	0.0	0.0	0.0	0.87589	0.0	0.0	0.0	0.0	0.0	0.0	0.22604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_885	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41107	0.0	1.24911	0.0	0.0	0.0	0.0	20.90497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.26992	0.0	0.0	4.25004	0.0	0.0	0.0	0.0	0.0	4.7674	0.0	0.0	0.0	3.7291	0.0	0.73016	0.13503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36332	0.0	2.77877	0.0	0.0	0.0	0.0	0.0	0.43939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47453	0.0	0.0	0.0	0.0	0.0	2.02647	4.32037	0.0	10.32192	12.43113	23.69931	0.0	0.0	3.8204	4.72445	1.82746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dialister_invisus	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11782	0.0	1.27789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30104	0.0	0.0	0.0	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18982	0.0	0.0	0.0	0.0	0.0	0.0739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Firmicutes_bacterium_CAG_95	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67067	0.0	1.5294	0.0	0.0	0.0	0.50268	0.0	0.0	0.0	0.00288	0.57363	0.0	0.23341	0.0	0.0	0.0	0.0	0.0	0.0	0.06824	0.0	0.03078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1531	0.0	0.0	0.11177	0.0	0.0	0.0	0.0	0.05536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06882	0.0	0.0	0.0	0.0	0.0	0.63118	0.0	0.0	0.0	0.0	0.0	0.01787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Parabacteroides_goldsteinii	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25658	0.0	0.41408	0.01941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03038	0.0	0.68507	0.0	0.02974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07874	0.0	0.12495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01276	0.0	0.0	0.0	0.0	0.0
s__Veillonella_parvula	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04211	0.0	0.07932	0.0	0.0	0.06623	0.0	0.0	0.0	0.0	0.0	0.0	0.02806	0.0	0.07018	0.0	0.0	0.08854	0.00471	0.0	0.0	0.0	0.04988	0.34021	0.0	0.0	0.0	0.0	0.04641	0.0	0.0	0.0	0.0	0.0	0.0	0.01479	0.0	1.00576	0.0	0.0	0.84057	0.0	0.02826	0.0	0.06456	0.11222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2555	0.0	0.0	0.0	0.0	0.91927	0.0	0.0	0.0	1.02981	0.0	0.0	0.0	0.0	0.0	0.0	0.02059	0.0	0.0	2.46258	0.0	0.00672
