clade_name	NCBI_tax_id	Travel001	Travel002	Travel003	Travel004	Travel005	Travel006	Travel007	Travel008	Travel009	Travel010	Travel011	Travel012	Travel014	Travel015	Travel016	Travel017	Travel018	Travel019	Travel020	Travel021	Travel022	Travel023	Travel024	Travel025	Travel026	Travel027	Travel028	Travel030	Travel031	Travel033	Travel036	Travel037	Travel038	Travel039	Travel040	Travel041	Travel042	Travel043	Travel045	Travel046	Travel047	Travel048	Travel049	Travel050	Travel051	Travel052	Travel053	Travel054	Travel057	Travel058	Travel059	Travel060	Travel061	Travel062	Travel063	Travel064	Travel065	Travel066	Travel067	Travel068	Travel070	Travel071	Travel072	Travel073	Travel075	Travel076	Travel077	Travel078	Travel079	Travel080	Travel081	Travel082	Travel083	Travel084	Travel085	Travel086	Travel087	Travel088	Travel089	Travel090	Travel091	Travel092	Travel093	Travel095	Travel096	Travel097	Travel098	Travel099	Travel100	Travel101	Travel102	Travel103	Travel104	Travel105	Travel106	Travel107	Travel108	Travel109	Travel110	Travel111	Travel112	Travel113	Travel114	Travel115	Travel117	Travel118	Travel119	Travel120	Travel121	Travel122	Travel123	Travel124	Travel125	Travel126	Travel128	Travel129	Travel130
s__Roseburia_faecis	0	0.87215	4.47771	5.24656	12.26829	10.84357	5.09545	0.0	3.66712	3.11715	0.52459	0.5246	0.84206	2.14947	8.16772	11.48643	5.99093	3.97816	0.0	4.5195	0.56407	0.43753	7.71277	0.84491	0.83368	0.0	0.0	0.0	0.014	0.66723	8.18213	3.99523	0.1543	0.23055	14.6794	0.65868	5.24545	0.84952	5.42678	3.92322	4.48068	2.55665	5.49144	1.0795	0.07977	0.11085	3.45911	0.10807	1.91036	0.87567	4.07508	6.45971	0.16956	0.0	1.86012	2.94264	1.8484	0.3576	5.49295	0.83326	5.14499	0.53437	1.20509	1.42991	5.86215	2.59173	5.49301	8.89413	8.02252	1.91165	8.59113	0.80209	18.36458	1.12948	13.04696	0.0	1.043	5.71396	2.98152	3.34115	0.19661	2.19344	4.32011	0.21628	1.97919	0.9206	0.32085	1.17761	14.80738	4.39164	0.86996	0.03565	0.40645	0.98726	0.83642	5.09705	1.04004	4.46508	6.90021	0.51507	3.49969	0.13926	4.59676	5.98451	2.56894	8.87965	2.72099	0.83864	0.27552	18.97873	5.83501	0.61153	2.61063	0.30153	1.11666	1.98318	4.1008	12.22992
s__Eubacterium_ramulus	0	0.84754	0.93038	0.14694	0.51419	0.90381	0.65703	0.06083	0.01721	0.07029	0.54494	0.54496	0.01558	0.10828	0.0323	0.22011	0.07394	0.15004	0.0	0.05156	0.08059	0.19289	0.19394	0.80596	0.06889	1.21759	0.8043	0.08607	0.0	0.14118	0.18613	0.25454	0.09168	0.15697	0.24256	1.18187	0.23409	0.01289	0.82692	0.06909	0.04648	0.09829	0.06714	0.06457	0.0	0.10122	0.10668	0.24161	0.09332	0.06834	0.72031	0.06472	0.0	0.22327	0.03872	0.01898	0.06928	0.63035	0.0	0.03897	0.39908	0.81778	0.32972	0.12606	0.04453	0.11836	0.0	0.19057	0.00561	0.15762	0.21596	0.0	0.01732	0.0	0.0	0.1186	0.56508	0.00768	0.33462	0.70528	0.10676	0.27858	0.18674	0.04897	0.00922	0.20078	0.23206	0.23098	0.09169	0.30808	0.0	0.00231	0.02029	0.00663	0.00292	0.0296	0.66318	0.0	0.01211	0.0	1.98548	0.0	0.0	0.0362	0.0	0.65226	0.00113	0.00235	0.0	0.00103	0.0	0.32873	0.07861	0.48673	0.08826	0.0	0.02841	0.08647
s__Blautia_obeum	0	0.78687	2.92218	0.07715	0.17267	0.15804	0.15548	0.53922	0.13882	0.06413	0.51751	0.51753	0.119	0.10494	0.33644	0.8377	0.83836	0.39645	0.26348	0.07205	0.30121	0.51062	0.08609	0.0	0.53875	0.0	0.49977	0.35926	1.31288	2.01287	0.47038	0.12165	0.72612	0.7149	0.45355	0.78876	0.23903	0.21342	0.05686	0.26937	0.20879	0.5243	0.0859	0.22071	0.01766	0.04309	0.09888	0.20432	0.07724	0.51297	0.65236	0.07552	1.87553	0.41287	0.0021	0.41609	1.4322	0.38209	0.04329	0.42178	1.85015	2.37873	0.3835	0.16776	0.20012	0.25352	0.04687	0.0621	1.46821	0.02662	0.0509	0.09582	0.16134	0.00787	0.0	2.9731	2.11769	0.73663	0.10157	1.06207	0.12468	1.97466	1.13387	0.01539	0.15692	0.398	0.18098	0.0	0.68918	0.36874	0.0	0.36508	0.80747	0.08464	0.01214	0.15083	0.17779	0.0007	0.00591	0.0	0.0	0.22647	0.01639	0.02841	0.11961	0.02024	0.02668	0.02564	0.10672	0.02659	0.03028	1.1279	0.17459	0.93265	0.24132	0.04927	0.22128	0.08939
s__Bacteroides_thetaiotaomicron	0	0.74314	0.14072	0.0	0.19421	0.0	0.64596	0.22679	0.0	0.0	0.0	0.0	1.14386	0.0	1.13957	1.53305	0.0	0.58805	1.98551	0.0	0.42604	0.33377	0.09247	2.83237	0.21855	0.0015	0.47321	0.45017	0.58444	0.0	0.01377	0.62213	0.0	0.14642	0.0697	0.02037	0.03965	0.0	0.02287	0.0	0.0	0.19006	0.365	0.0	0.0	0.0	0.06576	0.85829	0.91119	0.0	0.07826	0.0	0.24432	3.75678	0.06219	0.0	0.10466	0.0	0.0	0.0	0.28894	0.00782	0.02577	0.0	0.0	0.01254	0.0	0.05007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81322	0.0	0.11096	0.0	0.08872	2.30024	2.44435	0.08914	0.39479	0.03569	0.0	0.0	0.12854	0.04467	0.02335	0.0	0.44116	0.0	0.0	0.0	0.0	0.0	0.0	0.04929	0.0	1.73401	0.0	0.0	0.0	0.0	0.0	0.05902	0.0	0.0	0.0	0.0	0.05124	0.12317	0.0	0.00072	0.0	0.0	0.0
s__Bacteroides_caccae	0	0.72381	0.11204	0.0	0.97807	0.58025	0.00298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29851	0.0	3.56053	0.0	0.0	0.0	0.93851	0.30351	0.0	1.30293	1.18785	0.0	1.25004	2.52213	0.0	0.0	0.70158	0.0	1.88532	0.20861	0.0	0.58951	0.50346	0.0	0.12706	0.0425	0.0	0.40432	0.0	0.0	0.0	0.0	0.43335	0.42504	0.0	0.0	0.36989	0.0	2.92868	0.0	0.0	0.0	1.28993	0.75286	0.00084	0.0	0.68548	0.0	0.26727	0.0	0.04996	0.18739	0.05497	0.0	0.01264	0.0	0.43693	0.0	0.0	0.0	0.0	0.66788	2.74788	2.10341	0.0	0.50163	0.0	0.0	0.05765	0.11333	0.0	0.08618	0.0	1.27276	0.33716	0.0	0.0	1.31676	0.0	0.0	0.01625	0.01087	0.08085	0.0	0.00067	0.0	0.0	0.31278	0.00213	0.0	0.00843	0.10807	0.0	0.0	0.0	0.0	0.0	0.61855	0.0	0.0	0.0	0.0	0.0	0.0
s__Blautia_wexlerae	0	0.62914	0.36705	0.01203	0.75865	0.01835	0.00266	0.11698	0.10642	0.04143	0.27069	0.2707	0.16443	0.21751	0.01034	0.14139	0.37326	0.38815	0.11796	0.02674	0.22411	0.18434	0.12106	1.19526	0.2579	18.30341	0.25418	0.15986	0.33452	2.7684	0.59837	0.08296	0.0	0.06764	0.01014	0.82587	0.02309	0.60135	0.09968	0.05715	0.02819	0.50153	0.01438	0.17881	0.60869	0.01926	0.03041	0.72433	1.48028	0.1035	0.52863	0.01772	0.20353	1.83328	0.37338	0.06578	0.08766	0.03613	0.00411	0.0587	0.34149	0.0532	0.14233	0.13853	0.00763	0.0	0.0	0.0	0.00801	0.01619	0.15769	0.0097	0.01689	0.0	0.31436	0.1829	1.29583	0.00324	0.24305	0.04106	0.59787	0.6191	0.14317	0.19262	0.01092	0.00614	0.44403	0.82887	0.33197	0.81651	5.21779	0.0048	0.01624	0.05844	0.00943	0.12078	0.68867	0.15342	1.03505	0.73769	6.02021	0.21189	0.0	0.00609	0.0	0.02405	0.01372	0.15888	0.0	0.20967	0.00654	0.07691	0.06894	0.44758	0.02737	0.02183	0.00259	0.38295
s__Alistipes_finegoldii	0	0.60233	0.0	0.02637	0.10733	0.63425	1.55548	0.0712	0.0	0.02609	0.12017	0.12017	0.54823	0.142	0.21781	0.02898	0.16192	0.34674	0.0	0.0	0.70449	0.8269	0.35193	0.35073	0.82126	0.00354	0.13138	0.0	0.0	0.24319	0.03524	0.04662	0.13718	0.0	0.00048	0.0	0.04464	0.0	0.0	0.0	0.0	0.50107	0.15282	0.0	0.0	0.0	0.58375	0.0	0.76408	0.0	0.9923	0.04669	0.15513	0.00985	0.03344	0.0	2.06326	0.0	0.0	0.0	0.0	0.01296	0.07612	0.0	0.0	0.09255	0.00442	0.00308	0.0	0.81368	0.0	0.0	0.00699	0.0	0.0	0.85736	0.23465	0.0	0.0	0.77965	0.07671	3.50235	0.02122	0.00835	0.03413	0.0	0.02487	0.0019	0.00537	0.0093	0.0	0.08598	0.0	0.0	0.0	0.02368	0.0	0.04299	0.0	0.0	0.0	0.0	0.0	0.00209	0.0	0.10332	0.0	0.0	0.0	0.17294	0.0	0.01736	0.0	0.0	0.0	0.0	0.00046	0.0
s__Bacteroides_fragilis	0	0.43864	0.0	0.24258	2.50222	0.01866	0.0	1.4209	0.0	0.0	1.14313	1.14362	0.0	0.0	0.0	0.0	1.19121	0.0	2.36574	0.0	0.0	0.29469	0.0	0.0	0.02016	0.00852	0.0	0.0	1.89909	0.0	0.04693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19021	0.0	0.04134	0.0	0.00803	0.0	0.0	0.0	0.0	9.314	0.0	0.0	0.0	4.33258	0.0	0.0	0.01241	0.08482	0.0	0.0	0.0	0.0	0.0	1.09815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10437	0.0	0.0	0.0	0.39768	0.26329	0.0	0.00381	0.0	0.0005	0.0	0.0	0.0	0.04271	0.0	0.25384	0.0	0.02709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.37745	0.0	10.5554	0.0	0.0	0.0	0.0
s__Anaerostipes_hadrus	0	0.41332	1.39236	0.08693	0.6773	0.53486	0.71079	0.07492	0.20896	0.11671	0.20469	0.20469	0.14887	0.50433	0.09001	1.27584	0.12363	1.09129	0.02359	0.00389	0.39231	0.00681	0.4439	1.05072	0.10225	1.96961	6.69725	7.74211	0.56971	3.29733	1.33738	0.94335	1.40927	0.13387	0.16143	0.88615	0.14753	0.16287	0.69285	0.128	0.08368	1.16471	0.04566	0.26626	0.04488	0.23381	0.04516	4.79012	0.64907	0.56976	0.36538	0.24453	2.83451	0.0	0.01501	0.08416	0.14766	0.29734	0.02556	0.4446	0.71667	4.20221	1.15798	0.11343	0.09185	0.70708	0.0	0.06965	0.19554	0.64556	0.0	0.0	0.0	0.0	0.0	0.17395	0.94473	0.64302	0.77187	0.66995	0.26534	0.2842	0.30561	0.06603	0.0947	0.14746	0.44837	0.01094	0.17965	3.61488	0.83024	0.23787	0.18979	0.00604	0.15833	0.01795	0.80011	0.07804	0.30762	0.48005	1.70915	2.6911	0.0	0.36843	0.10713	0.68676	0.49071	0.00428	0.07035	0.06421	0.04355	1.26359	0.22084	0.33553	0.14782	0.01889	0.0	0.15044
s__Bacteroides_stercoris	0	0.38149	0.0	0.0	0.0	0.0	1.12982	1.20405	0.0	0.0	0.0	0.0	0.47384	0.0	0.01312	0.0	0.0	2.96484	1.96726	0.0	0.0	0.0	3.26334	0.0	0.0	0.02289	3.48089	0.0	1.75706	0.0	0.0	0.0	6.76483	0.16089	10.82174	0.0	0.27558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12807	0.0	0.0	0.0	0.0	0.0	2.88771	18.0294	0.0	0.0	0.71518	0.0	0.0	0.0	0.31695	0.0	0.0	0.0	0.0	1.08566	0.0	0.37556	0.85478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61805	14.96335	0.12702	0.0	0.0	0.0	0.0	0.0	0.0	0.28528	0.0	0.0	0.0	0.00943	0.0	0.0	0.05256	0.0	0.0	0.0078	0.0	0.00586	0.0	0.0	0.01401	0.32117	0.0	0.0	0.0	0.02346	0.0	0.0	0.0	0.37048	0.0	0.0	0.0	0.05673
s__Roseburia_hominis	0	0.34876	0.20525	0.18002	0.01946	0.2453	0.11347	3.21155	0.16506	0.0	0.0	0.0	0.0	0.22975	0.11182	0.1508	0.02158	0.57373	0.0	0.02641	0.06511	1.95804	0.2377	0.0127	0.0	0.41494	4.87203	0.20061	0.02589	0.05599	0.09165	0.07789	0.0	0.53304	0.04849	0.18559	0.08508	0.24164	0.24149	0.0	0.14531	0.10961	0.21937	0.51668	0.0	0.0092	0.24287	0.00458	0.0	0.00194	0.13971	0.019	0.00524	0.0	0.04491	0.00412	0.36202	0.72576	0.07102	0.06463	0.07815	0.20104	0.03444	0.15818	0.05736	0.88741	0.0	0.0	0.0	0.0	0.24551	0.0	0.11386	1.02581	0.0	0.20834	1.68362	0.44206	2.46362	0.0	0.05667	0.05147	0.0172	0.0	0.49349	0.10387	0.25459	0.0	0.04805	0.58814	0.0	0.0085	0.25819	0.0	0.0	0.04967	0.13584	0.0	0.0	0.0	0.0103	0.28641	0.0	0.01624	0.00845	0.0	0.0	0.00654	0.0	0.0	0.04639	0.0142	0.60463	0.13087	2.59661	0.01779	0.0	0.0
s__Akkermansia_muciniphila	0	0.34151	0.0	0.0	0.0	0.0	0.31794	0.0	0.0	0.0	0.18612	0.18613	0.0	0.0	0.00219	0.01256	0.4051	0.22887	0.0	0.0	5.88256	0.34675	0.0	0.04348	0.08309	0.0	0.0	3.82638	0.0	0.0	0.0	1.63852	0.01535	0.0	0.0	0.0	0.0	0.18119	0.0	0.0	0.0	0.0197	0.29917	0.71643	0.25379	0.0	0.0	0.0	1.99768	0.04789	0.77907	0.0	0.0	0.0	0.0	0.0	2.76331	7.23386	0.00816	0.0	0.37778	0.11759	0.48803	0.0	0.07349	0.0	1.1448	0.0	0.0	0.20655	0.0	0.0	0.0	0.0	0.0	0.0	3.15376	19.77304	5.78439	1.76915	0.0	0.0	0.04883	0.0	0.0	0.04021	0.0	0.0	0.07826	0.40286	0.0	0.0	0.101	0.0	0.0	0.01625	0.0	0.0	0.0	0.0	0.29268	0.10341	0.0	0.02664	0.0	0.02551	0.0	0.0	0.0	0.0	0.0	0.34301	0.0	0.20498	0.0	0.0	0.0	0.0
s__Agathobaculum_butyriciproducens	0	0.31829	0.28541	0.17826	0.33272	0.29033	0.4636	0.07096	0.04306	0.22402	0.29718	0.29719	0.22566	0.0	0.06141	0.32982	0.05508	0.49437	0.11627	0.01615	0.00815	0.24571	0.66322	0.00145	0.14377	1.35891	0.0	0.15098	0.0	0.0	0.16648	0.01808	0.0	0.73014	0.39383	0.3135	0.05181	0.06983	0.16836	0.05219	0.05449	0.54846	0.1643	0.08123	0.0	0.06339	0.029	0.84025	0.2097	0.07973	0.64178	0.10163	0.12769	0.38907	0.07183	0.13394	0.09798	1.28254	0.02679	0.2699	0.70849	0.1266	0.32496	0.0848	0.08941	0.36706	0.01161	0.04217	0.04529	0.0	0.042	0.04735	0.09618	0.0	0.0	0.21945	0.53238	0.0291	0.21737	0.13818	0.12967	0.26179	0.58175	0.00104	0.0314	0.83876	0.08849	0.0	0.32076	0.14095	0.0	0.10946	0.04751	0.00272	0.00202	0.04008	2.21789	0.00279	0.01638	0.01243	1.17569	0.29887	0.0	0.29532	0.0	0.22435	0.06767	0.04032	0.0	0.02288	0.0	0.24476	0.55765	0.00413	0.40945	0.0	0.0433	0.02135
s__Parabacteroides_distasonis	0	0.31467	0.41901	0.00598	1.43315	0.54899	0.0	0.70862	0.0	0.06605	1.27604	1.27608	1.59445	1.70177	0.4165	0.93046	0.98517	1.13267	0.0	0.0	0.72199	0.94128	0.56115	3.15972	0.59221	0.02329	0.44328	0.81411	3.66806	0.0	0.29483	1.07523	0.12956	0.06687	0.78766	0.0	0.08351	0.02206	0.0	0.0115	0.0	0.0975	0.20183	0.0	0.0	0.0	0.09532	0.08583	0.0	0.06343	0.24056	0.0943	0.53054	7.59251	0.05478	0.0	1.17404	0.0	0.0	0.0	0.33984	0.0	0.17112	0.0066	0.0	0.1493	0.0	0.09013	0.01292	0.0	0.0	0.0	0.0	0.10075	0.0	0.28556	0.99266	0.448	0.11742	2.16554	0.78915	0.62653	0.60488	0.03174	0.0	0.0	0.17112	0.24992	0.0	0.26891	0.0	0.24045	0.0	0.0	0.00453	0.0144	0.01808	0.0	0.1951	0.08204	0.0	3.65678	0.0	0.0	0.00038	0.0	4.14048	0.0	0.20783	0.06412	0.0	0.06237	0.38442	0.38392	0.0	0.0	0.0	0.0
s__Gemmiger_formicilis	0	0.30505	0.12223	0.00746	0.43642	0.29902	0.57297	0.20139	0.05405	0.2139	0.19069	0.19069	0.06753	0.06257	0.01668	0.17492	0.01231	0.2467	0.01014	0.15043	0.09417	0.08548	0.41313	0.0	0.59505	1.8052	0.0	0.0748	0.0015	0.55065	0.18293	0.02878	0.04618	0.30439	0.07765	0.38267	0.22609	0.03632	0.13676	0.08983	0.05826	0.66182	0.14938	0.18021	0.0	0.12376	0.34428	0.15956	0.14258	0.2043	0.26613	0.21717	0.74462	0.01526	0.0515	0.05459	0.10292	0.02593	0.0319	0.02149	0.32054	0.14565	0.39036	0.11008	0.05265	0.13933	0.073	0.01522	0.0119	0.28635	0.05178	0.0512	0.02486	0.02087	0.01886	0.0	0.06227	0.12367	0.60834	0.11388	0.02696	0.19332	0.15399	0.02622	0.11082	0.50384	0.53647	0.0	0.05812	0.96138	0.0	0.06212	0.10396	0.06467	0.05779	0.10041	0.32396	0.0	0.03748	0.04127	0.47206	0.04922	0.01096	0.05135	0.03674	0.05011	0.10761	0.04445	0.0	0.03047	0.0266	0.18641	0.14659	0.38463	0.3642	0.01786	0.19417	0.05043
s__Bacteroides_ovatus	0	0.30035	0.0	0.01817	0.44522	0.29771	1.26193	0.42628	0.00525	0.0	0.37672	0.37674	0.21235	1.97356	0.01361	0.25942	0.0	0.82003	0.15547	0.0	0.22896	0.01439	0.27025	5.78264	0.10592	0.0	0.03061	5.59036	0.13836	0.0	0.0	0.51413	0.24096	0.00754	1.39425	0.06558	0.51112	0.0	0.13384	0.0	0.0	0.04066	0.00531	0.0	0.0	0.0	0.16799	0.2677	0.07565	0.00273	0.0	0.31243	0.41361	2.24343	0.06129	0.0	0.03468	0.01951	0.0	0.0	0.08445	0.08193	0.07605	0.0	0.0	0.12717	0.0	0.36483	0.05099	0.0	0.0	0.0	0.0	0.0	0.0	0.15405	0.16684	0.81559	0.0	0.97964	0.81954	0.0	0.13458	0.03459	0.00995	0.0	0.00774	0.3613	0.02159	0.0	0.0	0.00802	0.0	0.0	0.0	0.01041	0.0107	0.05632	0.15698	0.00189	0.4799	0.02957	0.0	0.00542	0.0	0.59003	0.17299	0.0	0.0	0.03319	0.0	0.00638	1.39859	0.0	0.13214	0.0	0.03424	0.36064
s__Coprococcus_catus	0	0.27777	1.02106	0.49587	0.34301	0.34759	0.5395	0.3988	0.1171	0.17379	0.22373	0.22374	0.07298	0.45974	0.10584	0.34986	0.42914	0.56048	0.02257	0.0	0.89081	0.04184	1.34843	0.77628	0.39435	0.0	0.2104	0.02598	0.05135	0.0	0.35665	0.42593	0.14572	0.78566	0.12901	0.55648	0.32946	0.67252	0.27734	0.0768	0.32824	1.14769	0.29202	0.80048	0.16005	0.16684	0.21202	0.40048	0.59311	0.44557	0.27626	0.09482	0.29491	0.14807	0.16018	0.29248	0.14115	0.17186	0.08633	0.12397	0.35247	0.46616	0.84644	0.56681	0.44448	0.19145	0.14987	0.00827	0.03621	0.4046	0.03167	0.0804	0.04828	0.33578	0.0	0.20849	0.45578	1.57282	0.25169	0.33511	0.19282	0.48271	0.27023	0.02422	0.09188	0.36521	0.34606	0.0	0.33285	0.56119	0.0	0.42622	0.61044	0.13221	0.04183	0.08636	0.81235	0.01888	0.02545	0.03343	0.03546	1.56273	0.00444	0.03712	0.07536	0.04813	0.21395	0.01185	0.02376	0.00586	0.13365	0.89792	0.46733	0.49459	0.65608	0.02663	0.0768	0.03713
s__Eubacterium_ventriosum	0	0.26061	0.01001	0.0	0.24485	0.07007	0.56135	0.00761	0.0	0.0	0.62664	0.62666	0.01252	0.0	0.12128	0.0	0.24487	0.122	0.10548	0.0	0.38476	0.0	0.0	0.0	0.07897	0.04363	0.0	0.04584	0.0	0.0	1.45485	0.0	0.0	0.00406	0.13671	0.04595	0.0417	0.0	0.0	0.0	0.0	0.01246	0.0	0.0	0.0	0.0	0.04889	0.10346	0.2567	0.0	0.24049	0.00965	0.05179	0.18835	0.0	0.01502	0.15842	0.0	0.0	0.0	0.0026	0.29941	0.0	0.0	0.0	0.0389	0.11332	0.0	0.0	0.10802	0.0	0.0	0.0	0.0	0.0	0.15547	0.0	0.01627	0.0	0.11045	0.0	0.45085	0.88417	0.0	0.3678	0.0	0.04416	0.0	0.22786	0.0	0.0	0.0	0.0	0.0	0.0	0.0557	0.0	0.0	0.29351	0.0	0.4996	0.0	0.00569	0.08237	0.0272	0.13509	0.0	0.0	0.0	0.03701	0.0	0.0	0.06005	0.05939	0.0	0.0	0.10136	0.02321
s__Odoribacter_splanchnicus	0	0.17513	0.03162	0.01457	0.23621	0.25936	0.1632	0.59452	0.0	0.005	0.12712	0.12712	0.1787	0.09839	0.10287	0.0	1.52382	0.0	0.0	0.0	0.13385	0.18987	0.12143	0.22682	0.32119	0.0	0.06275	0.44587	0.59802	0.0	0.12962	0.32727	0.51333	0.06051	0.0052	0.07856	0.1715	0.0	0.0	0.04138	0.0	0.03022	0.20113	0.07411	0.0	0.0	0.72689	0.07081	1.12094	0.05667	0.06706	0.06332	1.5296	0.35367	0.16502	0.0	0.31906	0.3341	0.03344	0.0	0.07399	0.00347	0.18899	0.00612	0.0	0.21951	0.0	0.0	0.0	0.00521	0.00844	0.0229	0.0	0.01752	0.0	0.0	0.16118	0.2573	0.0	0.25448	0.08976	0.7941	0.06431	0.02536	0.00517	0.0	0.13131	0.0	0.09001	0.06791	0.0	0.80868	0.0	0.0	0.0	0.00298	0.00882	0.0	0.00275	0.03038	0.1959	0.51372	0.00125	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.07502	0.47413	0.14999	0.12263	0.0	0.0	0.0
s__Bilophila_wadsworthia	0	0.14675	0.06051	0.0	0.0	0.02918	0.0	0.02079	0.0	0.0	0.04084	0.04084	0.06212	0.02116	0.01335	0.11373	0.02139	0.0	0.14288	0.0	0.0	0.0056	0.0	0.04591	0.0	0.0	0.0	0.0	0.04748	0.0	0.01224	0.16206	0.06232	0.0	0.0	0.0	0.0	0.0	0.0	0.00776	0.01786	0.0	0.00422	0.0	0.0	0.0	0.0	0.00521	0.0	0.0	0.04654	0.02442	0.11288	0.0	0.04272	0.12589	0.12313	0.0	0.0	0.08035	0.03838	0.0	0.02741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02794	0.04235	0.00294	0.18662	0.08712	0.04142	0.12861	0.02075	0.0	0.0	0.0	0.12147	0.0	0.00576	0.03784	0.0	0.0	0.00539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01112	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.00363
s__Oscillibacter_sp_57_20	0	0.13957	0.29503	1.06637	0.52952	0.59962	0.12014	1.10203	0.45992	1.40116	0.10796	0.10796	0.17503	2.73898	0.32672	0.13364	0.86867	1.26788	2.10196	0.88696	0.05677	0.0525	0.76386	0.0	0.68589	0.0	0.0	0.20245	0.0	0.0	0.12752	0.52993	0.0	0.92293	0.08633	0.34785	0.2016	1.46265	0.04364	0.0484	0.53775	0.08375	0.88137	1.78317	0.32081	0.50552	0.70423	0.18682	2.00962	0.86313	0.56119	0.22134	1.09679	0.0	0.61258	0.74851	0.1989	0.4449	0.46329	0.46336	0.36552	0.0	0.32807	0.63966	0.98132	0.21891	0.00161	0.08993	0.00358	0.07206	0.00913	2.47436	0.78273	0.80127	0.0	0.38806	0.36108	0.46233	0.32194	0.03792	0.15293	0.38079	0.03205	0.00807	0.2777	0.04321	0.43722	0.0	0.08162	0.35522	0.0	0.16146	1.04048	0.01698	0.0	0.15789	0.07138	0.0	0.01808	0.0	0.02199	0.96882	0.00308	0.04703	0.02284	0.0054	0.0609	0.13205	0.08694	0.0	0.06242	0.45845	0.81321	0.3449	2.37612	0.23584	0.01474	0.0
s__Eggerthella_lenta	0	0.11533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617	0.0	0.00668	0.61523	0.0	0.01033	0.0	0.0	0.12808	0.0	0.73026	0.47072	0.0	0.69844	0.39296	0.01526	0.10534	1.63655	0.0	0.00439	0.0	0.03567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0582	0.0	0.1423	0.0	0.0	0.01873	0.0	0.0	0.0	0.0	0.21085	0.0	0.0	0.0	0.01118	0.0	0.01563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06948	0.0	0.04716	0.0	0.0	0.03244	0.28386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137	0.06749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48792	0.0	0.0	0.00134	0.0	0.00384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Flavonifractor_plautii	0	0.10786	0.1622	0.36253	0.02894	0.04744	0.23171	0.03903	0.0	0.07125	0.00434	0.00434	0.50803	0.0429	0.01171	0.10058	0.0	0.07222	1.49518	0.0	0.78716	0.15283	0.00844	0.95527	0.00551	1.5001	1.20101	0.07102	0.27096	0.01274	0.12435	0.02505	0.19725	0.0	0.0	0.0	0.00431	0.12559	0.0	0.11001	0.0	0.04902	0.0	0.05812	0.0	0.0499	0.0	0.03416	0.0282	0.07288	0.05237	0.0	0.40242	0.55708	0.04855	0.0	0.19692	0.0	0.0	0.0	0.03253	0.0	0.07623	0.0	0.0	0.02256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13534	0.05615	0.05062	0.0	0.02677	0.01973	0.12726	0.00247	0.0	0.0	0.0	0.01784	0.0	0.02708	0.0	1.26433	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.28221	0.06521	0.0	0.0	0.0	0.0	0.03751	0.0	0.0	0.0	0.0	0.0	0.00562	0.1304	0.0	0.0	0.0	0.0
